,content,category,label
1216,"As someone who lives in M area in India I have seen this perversion among Ms. They harrass n ms girls, sexual assault on kids by Mullah is widely prevalent. Prostitution in the name of marriage is also practiced. https://www.google.com/amp/s/www.news18.com/amp/news/india/hyderabad-sheikh-marriage-racket-busted-8-arab-nationals-arrested-1523037.html",DV_OPINION_INFO_NEWS,3
1217,"DAWAR ji, you are famous for such like sexual criminal offences, hope correct accused persons are nominated in the FIR",NON_D_VIOLENCE_DIRECTED,1
1218,"Conversation with community leaders and activist to create safe spaces within and for the LGBT community and protecting diverse sexual orientation, and gender identity. #IDAHOT2020 #Homophobia #Tranphobia #Biphobia #BreakingTheSilence #GAURAVCBO #RainbowTigers",NO_VIOLENCE,2
1219,Thousands of Tamil women and girls were raped and sexually mutilated before their execution by Sinahalese Army. Tamil men and women who were detained after crossing into government-controlled areas are still subjected to sexual violence today. #JusticeForTamilGenocide,NON_D_VIOLENCE_DIRECTED,1
1220,"#JusticeForTamilGenocide The annihilation of an ethnic or national group is inevitably accompanied by rape, sexual humiliation, disappearances, mass murder, and torture. Victims’ suffering is acute, and survivors’ trauma lasts generations. genocide needs to be examined. pic.twitter.com/sJgzVhwaAy",NON_D_VIOLENCE_DIRECTED,1
1221,"Lindsey, who identifies herself as a “straight woman”, delivers a vicious attack against drag queans, and in the process engages in some coy anti-male- homosexual bigotry. She compares wearing drag to “sexual harassment”, pimping, rape, and wife-beating.",NON_D_VIOLENCE_DIRECTED,1
1222,Sexual violence doesn’t start and end with rape It starts in our books and behind our school gates Men are scared women will laugh in their face Whereas women are scared it’s their lives men will take,NON_D_VIOLENCE_DIRECTED,1
1223,#IslamicLawForRapists Child sexual abuse cases are widespreading in Pakistan. @patriot_girll @TheTeamPatriot pic.twitter.com/mwyAai2FVd,NON_D_VIOLENCE_DIRECTED,1
1224,"Fic Assassin's Creed #B4BedKiNOZE Title : Under the Aurora Pairing: #EDVOR Warning: Sexual Content, Rough Sex, PWP. Viking/Pirate Relationship, 18+ 'สองเดือนที่ห่างกันราวกับเป็นปี จะต้องชดเชยอีกกี่ครั้งถึงจะพอ' Link : https://www.readawrite.com/a/0f7ebe8b6953f9bf4e0f086c8a3d8433 pic.twitter.com/NayxyqQhMU",NO_VIOLENCE,2
1225,"The annihilation of an ethnic or national group is inevitably accompanied by rape, sexual humiliation, disappearances, mass murder, and torture. Victims’ suffering is acute, and survivors’ trauma lasts generations. genocide needs to be examined. #JusticeForTamilGenocide pic.twitter.com/aIXfNrF9tU",NON_D_VIOLENCE_DIRECTED,1
1226,"Straight men are simply men who have denied their sexuality. If a man is sexual, he has the gay sexual component. Read John Louritsen.",NO_VIOLENCE,2
1227,"This girl is appealing for sex home delivery if someone who knows her address and go to her place and delivered it then after that she will shouting for rape,molestation,sexual harassment,crime against women and #MeToo #boysnotalltimeatfault",NON_D_VIOLENCE_DIRECTED,1
1228,Add child sexual abuse &amp; pedophilia to the list of TWs.,NO_VIOLENCE,2
1229,Police Hunt Driver Who Kissed Elderly Woman on Cheek for 'Sexual Assault',NON_D_VIOLENCE_DIRECTED,1
1230,"Ketika semua temen gue menentang keras dan cenderung merendahkan orang-orang yang punya sexual orientation yang menyimpang, gue cuma bisa diem dan menyimak",NO_VIOLENCE,2
1231,they say: straight actually: (ini maksudnya sexual orientation ato apa aku nda tau ) they say: 13 actually: 13 they say: 155 actually: 155 :((( they say: libra actually: sagittarius drop ur fav emoji and ill drop what i think u look like cr @sugarrusheu,NO_VIOLENCE,2
1232,"Notice: Squeaks Video won't tolerate any kind of pornography or sexual content. The uploader will be IP and device banned using MAC, and will never be able to use our services from the same IP or Device.",NO_VIOLENCE,2
1233,Lockdown cuts off access to abortions and sexual health care for many women https://ift.tt/3fT6Ovw,NO_VIOLENCE,2
1234,Okay too many sexual violence triggers. Humse na ho paayega.,NON_D_VIOLENCE_DIRECTED,1
1235,"6) masa aku 14, aku pernah kena sexual harrassment dengan cikgu aku masa aku tidur rumah dia. I never told my family. Aku simpan sesorang benda tu. Aku takut. :') Masa aku 16 tahun, cikgu tu masuk makhamah and masuk tv3 sebab ada budak lain report kat mak dia. Aku tak kuat.",NON_D_VIOLENCE_DIRECTED,1
1236,"Human Rights Watch found “disturbing patterns, strongly suggesting that [sexual violence] was a widespread and systematic practice,” and concluded that rape was a key element of more wide-ranging torture “intended to 2/3 #JusticeForTamilGenocide",NON_D_VIOLENCE_DIRECTED,1
1237,A Human Rights Watch report released in February 2013 also documented seventy-five cases of politically motivated sexual assaults of primarily Tamil detainees. 1/3 #JusticeForTamilGenocide,NON_D_VIOLENCE_DIRECTED,1
1238,The report identified “a practice of rape and sexual violence that has become institutionalized and entrenched in the Sri Lankan security forces.” Survivors reported being raped by uniformed male officers from the Sri Lankan military. 7/7 #JusticeForTamilGenocide @UNHumanRights,NON_D_VIOLENCE_DIRECTED,1
1239,"This report was based on forty sworn statements from witnesses who testified regarding their experiences of abduction, torture, and sexual violence by Sri Lankan security forces between May 2009 and February 2014. 5/7 #JusticeForTamilGenocide",NON_D_VIOLENCE_DIRECTED,1
1240,"Yasmin Sooka, one of the experts who contributed to the Secretary-General’s U.N. report, released her own report in March 2014, concluding that “[a]bduction, arbitrary detention, torture, rape and sexual violence have increased in the post-war period 2/7 #JusticeForTamilGenocide",NON_D_VIOLENCE_DIRECTED,1
1241,UN Report of the Secretary-General’s Panel of Experts on Accountability in SL found credible allegations that security forces committed rape and sexual violence against Tamil civilians while screening those leaving areas of conflict and in IDP camps 1/7 #JusticeForTamilGenocide,NON_D_VIOLENCE_DIRECTED,1
1242,"Profanity, verbal abuse, and sexual harassment - should be grounds for a permanent ban in any online game. A thread. #MobileLegends #ML",NON_D_VIOLENCE_DIRECTED,1
1243,"RT @TEDTalks: To fully understand sexual consent and sexual abuse, we have to eliminate this myth: http://t.ted.com/Xbcdv28",NON_D_VIOLENCE_DIRECTED,1
1244,3&6 episode (if I'm not mistaken) are TW for sexual assault - Please also note Transphobia and Islamophobia There is overall very visual and vivid depiction of violence against women and children so pls keep that in mind!,NON_D_VIOLENCE_DIRECTED,1
1245,and again how about content that amounts to sexual harassment on Whatsapp? #BAC9,NON_D_VIOLENCE_DIRECTED,1
1246,Lockdown cuts off access to abortions and sexual health care for many women. @nimeshika_j writes in detail about how women are struggling in many ways. https://www.thenewsminute.com/article/lockdown-cuts-access-abortions-and-sexual-health-care-many-women-124734,NO_VIOLENCE,2
1247,"Parity and fairness can come from a balanced discussion first which entails recognising the gendered nature of rape/sexual violence along with distinctive ways Male/female victims suffer.If this is truly not a competition and we want parity,none of this should be hard.",NON_D_VIOLENCE_DIRECTED,1
1248,Ada juga kes incest. Puncanya porn. Ada juga kes sexual harassment (my own experience). Puncanya porn. Ada juga kes rembat lingerie. Puncanya porn. So far mostly kes ii yang saya handle yang related to sex ni.. Puncanya porn. Baik kau main game/tido/makan dari layan benda tu.,DV_OPINION_INFO_NEWS,3
1249,"Casteism, Bigotry, Attacks on Muslims, sexual violence against women and transgenders.",NON_D_VIOLENCE_DIRECTED,1
1250,Kaafi saare episodes show sexual violence against women and children,NON_D_VIOLENCE_DIRECTED,1
1251,"use of sexual violence as a tactic of war; severe restrictions or bans on food and basic medicine; and forced displacement, including coastal communities from the NorthEast Provinces. 4/4 #JusticeForTamilGenocide",NON_D_VIOLENCE_DIRECTED,1
1252,"So you mean there is no sexual pleasure anymore?! then why is rape so high, especially in the West?",NON_D_VIOLENCE_DIRECTED,1
1253,"When were you last at Pride? First of all, LGBTQ+ people are not a monolith. If some are ""overtly"" sexual, that doesn't reflect badly on all gay people unless you're a homophobe who generalises people based on orientation. Secondly, I've never seen public sex acts at Pride.",NO_VIOLENCE,2
1254,"Listen, your own issues with sexuality don't mean you get to project. If you're okay with gay people but not gay people being allowed to have sex/sexual thoughts, you have internalised homophobia. Nothing enforces negative stereotypes about gay people except homophobes.",NO_VIOLENCE,2
1255,"Intentionally denying that women make up majority of rape/sexual assault/sexual harassment victims,will fully ignoring male privileges.. is concrete proof of your own misogyny. I really dk how a rational human being sees it any other way. Do better.",NON_D_VIOLENCE_DIRECTED,1
1256,"BJP leader @iSinghApurva said that the supporters of the opposition parties,especially belonging to the minority communitie are indulging in sexual abuse on social media by sharing pornographic image to claim that it was her private image.#JusticeForApurva https://www.opindia.com/2020/05/bjp-youth-leader-apurba-singh-online-bullying-islamists-morphed-porn-images/amp/?__twitter_impression=true",NON_D_VIOLENCE_DIRECTED,1
1257,"@Uppolice this FB page regularly posts video of eve teasing, infringement of women's privacy, often nearing sexual assault (verbal &amp; physical) https://m.facebook.com/luchchaveer/ Kindly take a note and take necessary action. @swati_gs @UnSubtleDesi @smitaprakash @AsYouNotWish @BhaavnaArora",NON_D_VIOLENCE_DIRECTED,1
1258,"Just found the Deltarune music files,and I got horny upon hearing this. So I put a little lyric on it,and ka-boom. Parang gago. Disclaimer: If sexual/sexist songs make you sick. Go the fuck out. Well,at least this isn't as bad as any of Duterte's rape joke. pic.twitter.com/mnbt8D16UJ",NON_D_VIOLENCE_DIRECTED,1
1259,"@cphydcity @hydcitypolice sir my sister stays in hyd she is been harrss by inlaws noth mentally and pjysically, pls help sir, she stays in sindi colony, she is very muc deprrss its she is been suffred domestic violence.",DV_STORY,4
1260,this is brutal domestic violence done by pragya (sister) over me on jan around mid night . for money .please save us me n my parents ( n ) are under terror and trauma .she is a life danger for us since a decade .please save us we need help pic.twitter.com/tenleoqze,DV_STORY,4
1261,@arvindkejriwal hello i am a victim of dowry and domestic violence and my in-laws are after my life and police comission is also not supporting me please help me,DV_STORY,4
1262,@aajtak hello i am a victim of dowry and domestic violence and my in-laws are after my life and police comission is also not supporting me please help me,DV_STORY,4
1263,@zeenewshindi hello i am a victim of dowry and domestic violence and my in-laws are after my life and police comission is also not supporting me please help me,DV_STORY,4
1264,got call #tamil girl from hyderabad asking to rescue her from domestic violence and that she is pregnant. i informed office of @drtamilisaiguv. shameless people refused any help. @telanganacmo /@cmotamilnadu / @telanganadgp please help the girl.,DV_STORY,4
1265,hello modi ji i m going through domestic violence plz help me,DV_STORY,4
1266,hello salman sir i m facing domestic violence plz help me,DV_STORY,4
1267,.@ncwindia @delhipolice domestic violence case not getting registered! the io not responding. @sharmarekha please help. the perpetrator is a manager of a famous hotel in lutyens delhi. please help!,DV_STORY,4
1268,"after the divorce in uttar pradesh, the husband forced his wife to do halala with his brother and uncle. wrapped up all kinds of limitations of relationships #nomorehalala",DV_STORY,4
1269,"sameera in #ruswai is a gang rape survivor. i have a bigger problem with her mother advising her to tolerate her in-laws and be obedient to her husband, even though he’s beating her up.",DV_STORY,4
1270,judicial process not only has failed to reach poor but it has become most handy tool to punish innocents & save culprits. brazen misuse of dowry & domestic laws visible to all except judiciary who has great love for young wives but has scant sympathy with old mothers of husbands,DV_OPINION_DENIER,5
1271,@ncwindia @sharmarekha please help this lady how to play victim card during lockdown. @narendramodi hope you getting right data of fake cases of domestic violence. https://twitter.com/sifchandigarh/status/ …,DV_OPINION_DENIER,5
1272,"my mum beat my elder sister. mama went write suicide note talmbout ‘tell my father i love him, you’re not my real mother blah blah’ then she bought kerosene. when my dad got back from work, he read the letter then brought machete & told my sister that he wants to help her https://twitter.com/_dammyb_/status/ …",DV_OPINION_DENIER,5
1273,"some of us are too ^scared^ to take a no from our wives ! sexual needs k irf gird chakar lgayi ja rahe hain rape is a cruel, ruthless act. u wont do that to ur wife, would you? mjhe rounds arhe hain. -insecurities 101",DV_OPINION_DENIER,5
