,Country name,Country Code,Region,Region Code,Year of Survey,Survey Type,Subsample,Total population,Children (aged 0-14),Youth (aged 15-24),Adult (aged 25-64),Elderly (aged 65+),Urban Population (% of total Population), Working Age Population (aged 15-64 (% of total Pop.)),Dependency Rate (all compared to 15-64),Youth Dependency Rate (younger than 15 compared to 15-64),Old Age Dependency Rate (older than 64 compared to 15-64),Labor Force (aged 15-64),Labor Force Participation Rate (aged 15-64),Female Labor Force Participation Rate (aged 15-64),Not in labor force or education rate among youth (aged 15-24),Employment to Population Ratio (aged 15-64),Share of workers (aged 15-64) with more than one jobs in last week,Employment to Labor Force Ratio (aged 15-64 ),Unemployment Rate (aged 15-64),Youth Employment to Labor Force Ratio (aged 15-24),Youth Unemployment Rate (aged 15-24),Wage employees (aged 15-64) ,Unpaid or Self-employed (age 15-64),Employers (aged 15-64),Informal jobs (aged 15-64),Formal jobs (aged 15-64),Share of work contract,Share of health insurance,Share of social security,Public sector employment (aged 15-64), Agriculture (aged 15-64), Industry (aged 15-64), Services (aged 15-64), Female in non-agricultural employment (aged 15-64),Youth in non-agricultural employment (aged 15-64), Mining (aged 15-64), Manufacturing (aged 15-64), Public utilities (aged 15-64), Construction (aged 15-64), Commerce (aged 15-64),Transport & Communication (aged 15-64),Financial and Business Services (aged 15-64),Public Administration (aged 15-64), Other services (aged 15-64), Senior Officials (aged 15-64), Professionals (aged 15-64), Technicians (aged 15-64), Clerks (aged 15-64), Service and Market Sales (aged 15-64), Skilled Agriculture (aged 15-64), Craft Workers (aged 15-64), Machine Operators (aged 15-64), Elementary Occupations (aged 15-64), Armed Forces,Average weekly working hours,Underemployment ( <35 hours per week),Excessive working hours (>48 hours per week),Median Earnings for wage workers per hour (local nominal currency),Median Earnings for wage workers per hour (deflated to 2010  local currency val),Real Median Hourly  Wages in USD (base 2010) (PPP adjusted),Median Earnings for wage workers per month ( local nominal currency),Median Earnings for wage workers per month (deflated to 2010 local currency valu),Real Median Monthly Wages in USD (base 2010) (PPP adjusted),Median Earnings for wage workers per month in agriculture (local nominal currenc),Median Earnings for wage workers per month in industry (local nominal currency),Median Earnings for wage workers per month in service (local nominal currency),Female to Male gender wage gap,Public to Private wage gap, No Education, Primary Education, Secondary Education, Post Secondary Education
5969,Tajikistan,TJK,Europe and Central Asia,ECS,2007,hbs,Young worker,1636692,0.0,1.0,0.0,0.0,0.25,1.0,0.39,0.34,0.05,461189.81,0.32,0.25,0.41,0.29,,0.92,0.08,0.92,0.08,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.92,0.0,,,,,,,,,,,,0.01,0.15,0.34,0.51
5970,Tajikistan,TJK,Europe and Central Asia,ECS,2009,lsms,Higher education,5591375,0.19,0.26,0.5,0.05,0.26,0.76,0.37,0.32,0.04,1999975.23,0.47,0.32,0.7,0.45,0.02,0.94,0.06,0.89,0.11,0.65,0.31,0.03,,,0.36,,,0.26,0.42,0.17,0.42,0.38,0.43,0.0,0.04,0.02,0.11,0.13,0.05,0.01,0.04,0.18,0.03,0.08,0.06,0.01,0.14,0.32,0.14,0.06,0.17,0.0,42.0,0.27,0.32,1.23,,,200.0,,,100.0,500.0,240.0,0.4,1.0,0.0,0.0,0.58,0.42
5971,Tajikistan,TJK,Europe and Central Asia,ECS,2009,lsms,Lower education,1782425,0.75,0.19,0.04,0.02,0.28,0.23,0.37,0.32,0.04,46461.5,0.11,0.14,0.94,0.1,,0.92,0.08,0.83,0.17,0.41,0.44,0.03,,,0.13,,,0.16,0.69,0.05,0.26,0.19,0.03,0.0,0.01,0.0,0.04,0.06,0.0,0.0,0.04,0.15,0.0,0.0,0.02,0.0,0.13,0.6,0.06,0.0,0.19,0.0,42.0,0.56,0.18,0.52,,,70.0,,,40.0,250.0,300.0,0.4,1.0,0.26,0.38,0.36,0.0
5972,Tajikistan,TJK,Europe and Central Asia,ECS,2009,lsms,Male,3602376,0.34,0.23,0.39,0.04,0.26,0.61,0.37,0.32,0.04,1302385.24,0.59,,0.69,0.55,0.01,0.93,0.07,0.83,0.17,0.66,0.28,0.04,,,0.35,,,0.25,0.3,0.24,0.45,,0.64,0.0,0.05,0.03,0.17,0.16,0.07,0.01,0.04,0.17,0.04,0.08,0.04,0.0,0.15,0.21,0.2,0.1,0.18,0.0,42.0,0.22,0.34,1.67,,,300.0,,,120.0,520.0,300.0,,1.0,0.1,0.25,0.48,0.18
5973,Tajikistan,TJK,Europe and Central Asia,ECS,2009,lsms,Old worker,2876219,0.0,0.0,1.0,0.0,0.28,1.0,0.37,0.32,0.04,1593215.16,0.55,0.36,,0.53,0.01,0.96,0.04,,,0.65,0.31,0.03,,,0.36,,,0.29,0.38,0.16,0.45,0.44,,0.0,0.04,0.02,0.1,0.14,0.06,0.01,0.05,0.2,0.03,0.09,0.07,0.01,0.15,0.28,0.13,0.07,0.16,0.0,42.0,0.27,0.32,1.33,,,200.0,,,115.0,500.0,250.0,0.4,1.0,0.95,0.0,0.04,0.01
5974,Tajikistan,TJK,Europe and Central Asia,ECS,2009,lsms,Rural,5432500,0.33,0.24,0.38,0.04,0.0,0.62,0.37,0.32,0.04,1521876.83,0.45,0.31,0.71,0.43,0.02,0.95,0.05,0.9,0.1,0.64,0.31,0.04,,,0.34,,,0.23,0.52,0.16,0.32,0.22,0.36,0.0,0.03,0.02,0.11,0.08,0.04,0.01,0.02,0.16,0.02,0.06,0.05,0.0,0.08,0.4,0.14,0.06,0.19,0.0,42.0,0.31,0.33,0.95,,,195.0,,,100.0,550.0,200.0,0.4,1.0,0.14,0.27,0.45,0.14
5975,Tajikistan,TJK,Europe and Central Asia,ECS,2009,lsms,Total,7373800,0.33,0.24,0.39,0.04,0.26,0.63,0.59,0.52,0.07,2046436.73,0.44,0.31,0.74,0.42,0.01,0.94,0.06,0.89,0.11,0.64,0.31,0.03,,,0.35,,,0.26,0.42,0.16,0.41,0.37,0.41,0.0,0.04,0.02,0.11,0.13,0.05,0.01,0.04,0.18,0.03,0.08,0.06,0.01,0.14,0.33,0.14,0.06,0.17,0.0,42.0,0.28,0.32,1.22,,,200.0,,,100.0,500.0,250.0,0.4,1.0,0.16,0.24,0.44,0.15
5976,Tajikistan,TJK,Europe and Central Asia,ECS,2009,lsms,Urban,1941300,0.32,0.24,0.41,0.03,1.0,0.65,0.37,0.32,0.04,524559.9,0.42,0.29,0.82,0.38,0.01,0.92,0.08,0.83,0.17,0.64,0.32,0.03,,,0.41,,,0.36,0.14,0.16,0.7,0.8,0.69,0.0,0.06,0.02,0.08,0.26,0.06,0.02,0.1,0.26,0.04,0.13,0.07,0.01,0.3,0.11,0.13,0.07,0.11,0.01,42.0,0.19,0.29,1.65,,,300.0,,,145.0,430.0,270.0,0.4,1.0,0.21,0.19,0.42,0.17
5977,Tajikistan,TJK,Europe and Central Asia,ECS,2009,lsms,Young worker,1764387,0.0,1.0,0.0,0.0,0.26,1.0,0.37,0.32,0.04,453221.56,0.26,0.22,0.74,0.23,0.02,0.89,0.11,0.89,0.11,0.62,0.33,0.04,,,0.33,,,0.14,0.59,0.16,0.25,0.17,0.41,0.0,0.03,0.01,0.12,0.09,0.03,0.0,0.01,0.12,0.0,0.02,0.03,0.0,0.09,0.48,0.16,0.02,0.2,0.0,42.0,0.3,0.32,0.76,,,150.0,,,75.0,600.0,200.0,0.4,1.0,0.06,0.27,0.49,0.17
5978,Tajikistan,TJK,Europe and Central Asia,ECS,2013,jmsc,Higher education,2768152,0.02,0.29,0.65,0.04,0.31,0.94,0.35,0.32,0.03,1364978.6,0.53,0.3,0.3,0.52,,0.98,0.02,0.97,0.03,0.8,0.18,0.02,,,0.47,,,0.38,0.22,0.33,0.45,0.63,0.74,0.0,0.06,0.01,0.26,0.12,0.06,0.02,0.03,0.22,,,,,,,,,,,45.0,0.19,0.38,2.96,2.37,,500.0,440.18,,300.0,800.0,500.0,0.57,0.85,0.0,0.0,0.13,0.87
5979,Tajikistan,TJK,Europe and Central Asia,ECS,2013,jmsc,Lower education,2604957,0.64,0.14,0.18,0.04,0.24,0.32,0.35,0.32,0.03,270773.03,0.33,0.18,0.45,0.32,,0.98,0.02,0.98,0.02,0.75,0.24,0.01,,,0.29,,,0.16,0.3,0.34,0.35,0.45,0.71,0.0,0.05,0.01,0.28,0.1,0.03,0.01,0.01,0.22,,,,,,,,,,,45.0,0.23,0.37,2.22,1.78,,450.0,390.56,,300.0,600.0,400.0,0.57,0.85,0.12,0.22,0.65,0.0
5980,Tajikistan,TJK,Europe and Central Asia,ECS,2013,jmsc,Male,2720438,0.34,0.22,0.41,0.03,0.27,0.63,0.35,0.32,0.03,1184278.76,0.7,,0.18,0.69,,0.98,0.02,0.97,0.03,0.82,0.16,0.02,,,0.45,,,0.31,0.16,0.43,0.41,,0.83,0.0,0.06,0.01,0.35,0.12,0.07,0.02,0.03,0.17,,,,,,,,,,,45.0,0.15,0.42,3.24,2.59,,600.0,480.2,,300.0,750.0,600.0,,0.85,0.03,0.06,0.24,0.68
5981,Tajikistan,TJK,Europe and Central Asia,ECS,2013,jmsc,Old worker,2274461,0.0,0.0,1.0,0.0,0.29,1.0,0.35,0.32,0.03,1287323.04,0.57,0.32,,0.56,,0.98,0.02,,,0.79,0.19,0.02,,,0.46,,,0.36,0.22,0.32,0.46,0.63,,0.0,0.06,0.01,0.24,0.12,0.06,0.02,0.03,0.23,,,,,,,,,,,45.0,0.19,0.38,2.87,2.3,,500.0,400.16,,300.0,750.0,500.0,0.57,0.85,0.03,0.02,0.19,0.76
5982,Tajikistan,TJK,Europe and Central Asia,ECS,2013,jmsc,Rural,3889708,0.33,0.22,0.42,0.04,0.0,0.64,0.35,0.32,0.03,1171799.07,0.48,0.25,0.36,0.47,,0.98,0.02,0.98,0.02,0.78,0.2,0.02,,,0.4,,,0.29,0.3,0.36,0.34,0.43,0.68,0.0,0.06,0.01,0.29,0.08,0.04,0.01,0.02,0.19,,,,,,,,,,,45.0,0.22,0.37,2.78,2.22,,500.0,400.16,,300.0,750.0,500.0,0.57,0.85,0.03,0.06,0.28,0.63
5983,Tajikistan,TJK,Europe and Central Asia,ECS,2013,jmsc,Total,5373109,0.32,0.22,0.42,0.04,0.28,0.64,0.56,0.5,0.06,1635751.63,0.47,0.26,0.35,0.46,,0.98,0.02,0.97,0.03,0.79,0.19,0.02,,,0.44,,,0.34,0.23,0.33,0.44,0.59,0.73,0.0,0.06,0.01,0.26,0.12,0.05,0.02,0.03,0.22,,,,,,,,,,,45.0,0.2,0.38,2.78,2.22,,500.0,400.16,,300.0,750.0,500.0,0.57,0.85,0.03,0.06,0.27,0.63
5984,Tajikistan,TJK,Europe and Central Asia,ECS,2013,jmsc,Urban,1483401,0.31,0.22,0.44,0.03,1.0,0.66,0.35,0.32,0.03,463952.56,0.48,0.29,0.32,0.46,,0.96,0.04,0.93,0.07,0.81,0.17,0.02,,,0.55,,,0.45,0.05,0.27,0.68,0.94,0.89,0.0,0.07,0.01,0.19,0.2,0.09,0.04,0.06,0.29,,,,,,,,,,,45.0,0.14,0.39,2.96,2.37,,600.0,480.2,,300.0,800.0,500.0,0.57,0.85,0.04,0.06,0.25,0.65
5985,Tajikistan,TJK,Europe and Central Asia,ECS,2013,jmsc,Young worker,1173747,0.0,1.0,0.0,0.0,0.28,1.0,0.35,0.32,0.03,348428.59,0.3,0.15,0.35,0.29,,0.97,0.03,0.97,0.03,0.79,0.19,0.01,,,0.37,,,0.25,0.27,0.38,0.35,0.4,0.73,0.0,0.05,0.01,0.33,0.11,0.03,0.01,0.02,0.18,,,,,,,,,,,45.0,0.24,0.38,2.65,2.12,,500.0,400.16,,200.0,750.0,500.0,0.57,0.85,0.04,0.13,0.42,0.41
5986,Tunisia,TUN,Middle East and North Africa,MEA,1997,enpe,Female,4551300,0.33,0.2,0.41,0.06,0.61,0.62,0.4,0.34,0.06,713865.0,0.25,0.25,0.73,0.21,0.02,0.82,0.18,0.71,0.29,0.71,0.28,0.01,0.22,0.76,,,0.9,0.24,0.18,0.43,0.38,0.82,0.86,0.0,0.41,0.01,0.02,0.07,0.02,0.01,0.27,0.02,0.01,0.12,0.05,0.1,0.07,0.13,0.33,0.02,0.17,0.0,44.0,0.25,0.22,,,,,,,,,,,,0.39,0.0,0.35,0.27
5987,Tunisia,TUN,Middle East and North Africa,MEA,1997,enpe,Higher education,2202534,0.05,0.44,0.5,0.01,0.8,0.94,0.4,0.34,0.06,1093341.0,0.53,0.35,0.78,0.45,0.03,0.85,0.15,0.63,0.37,0.82,0.12,0.05,0.08,0.92,,,0.95,0.49,0.06,0.31,0.64,0.99,0.89,0.01,0.18,0.07,0.04,0.14,0.06,0.02,0.39,0.01,0.05,0.21,0.11,0.12,0.16,0.04,0.16,0.06,0.08,0.0,44.0,0.22,0.21,,,,,,,,,,,,0.0,0.0,0.0,1.0
5988,Tunisia,TUN,Middle East and North Africa,MEA,1997,enpe,Lower education,6993586,0.42,0.13,0.38,0.07,0.56,0.51,0.4,0.34,0.06,1786473.0,0.5,0.22,0.44,0.42,0.05,0.83,0.17,0.7,0.3,0.63,0.33,0.04,0.28,0.71,,,0.81,0.16,0.29,0.43,0.28,0.7,0.74,0.0,0.22,0.17,0.03,0.13,0.04,0.0,0.09,0.01,0.0,0.01,0.0,0.01,0.1,0.22,0.28,0.07,0.3,0.0,44.0,0.18,0.34,,,,,,,,,,,,0.41,0.0,0.59,0.0
5989,Tunisia,TUN,Middle East and North Africa,MEA,1997,enpe,Male,4644820,0.34,0.2,0.4,0.06,0.62,0.6,0.4,0.34,0.06,2165949.0,0.77,,0.5,0.65,0.05,0.84,0.16,0.67,0.33,0.7,0.24,0.06,0.19,0.8,,,0.85,0.3,0.21,0.37,0.43,,0.74,0.01,0.14,0.17,0.04,0.16,0.06,0.01,0.19,0.01,0.03,0.07,0.04,0.04,0.14,0.16,0.2,0.08,0.23,0.0,44.0,0.18,0.31,,,,,,,,,,,,0.15,0.0,0.45,0.4
5990,Tunisia,TUN,Middle East and North Africa,MEA,1997,enpe,Old worker,3742681,0.0,0.0,1.0,0.0,0.66,1.0,0.4,0.34,0.06,2155461.0,0.58,0.25,,0.51,0.05,0.89,0.11,,,0.7,0.25,0.05,0.17,0.83,,,0.87,0.33,0.2,0.35,0.46,0.8,,0.01,0.17,0.13,0.03,0.14,0.06,0.01,0.24,0.01,0.03,0.1,0.05,0.06,0.13,0.15,0.2,0.08,0.2,0.0,44.0,0.2,0.28,,,,,,,,,,,,0.37,0.0,0.38,0.25
5991,Tunisia,TUN,Middle East and North Africa,MEA,1997,enpe,Rural,3521531,0.36,0.21,0.37,0.06,0.0,0.57,0.4,0.34,0.06,1003301.0,0.5,0.21,0.59,0.4,0.07,0.81,0.19,0.68,0.32,0.53,0.44,0.03,0.39,0.59,,,0.75,0.2,0.46,0.32,0.22,0.5,0.56,0.0,0.12,0.18,0.02,0.08,0.04,0.0,0.09,0.01,0.0,0.04,0.01,0.01,0.06,0.36,0.17,0.06,0.29,0.0,44.0,0.21,0.34,,,,,,,,,,,,0.41,0.0,0.4,0.19
5992,Tunisia,TUN,Middle East and North Africa,MEA,1997,enpe,Total,9196120,0.33,0.2,0.41,0.06,0.62,0.61,0.64,0.55,0.09,2879814.0,0.51,0.25,0.61,0.43,0.04,0.84,0.16,0.68,0.32,0.7,0.25,0.05,0.2,0.8,,,0.86,0.29,0.2,0.38,0.42,0.82,0.78,0.01,0.21,0.13,0.04,0.14,0.05,0.01,0.21,0.01,0.02,0.09,0.04,0.05,0.13,0.15,0.23,0.07,0.21,0.0,44.0,0.2,0.29,,,,,,,,,,,,0.27,0.0,0.4,0.33
5993,Tunisia,TUN,Middle East and North Africa,MEA,1997,enpe,Urban,5674589,0.31,0.2,0.43,0.05,1.0,0.63,0.4,0.34,0.06,1876513.0,0.52,0.28,0.63,0.44,0.02,0.85,0.15,0.69,0.31,0.79,0.16,0.06,0.1,0.89,,,0.92,0.33,0.07,0.42,0.52,0.96,0.94,0.01,0.25,0.11,0.05,0.17,0.06,0.01,0.27,0.01,0.03,0.11,0.06,0.07,0.16,0.05,0.27,0.07,0.17,0.0,44.0,0.19,0.27,,,,,,,,,,,,0.19,0.0,0.39,0.42
5994,Tunisia,TUN,Middle East and North Africa,MEA,1997,enpe,Young worker,1865466,0.0,1.0,0.0,0.0,0.61,1.0,0.4,0.34,0.06,724353.0,0.39,0.27,0.61,0.26,0.02,0.68,0.32,0.68,0.32,0.73,0.26,0.01,0.33,0.64,,,0.81,0.11,0.22,0.53,0.25,0.86,0.78,0.0,0.34,0.13,0.05,0.12,0.01,0.0,0.08,0.03,0.0,0.03,0.0,0.03,0.12,0.15,0.36,0.03,0.27,0.0,44.0,0.18,0.32,,,,,,,,,,,,0.08,0.0,0.42,0.5
5995,Tunisia,TUN,Middle East and North Africa,MEA,2001,enpe,Female,4792105,0.28,0.21,0.44,0.06,0.62,0.65,0.37,0.3,0.07,809288.0,0.26,0.26,0.76,0.22,0.01,0.84,0.16,0.74,0.26,0.69,0.29,0.02,0.22,0.77,,,0.93,0.22,0.23,0.41,0.37,0.77,0.79,0.0,0.38,0.01,0.02,0.07,0.02,0.01,0.26,0.0,0.02,0.11,0.06,0.09,0.07,0.15,0.15,0.12,0.23,0.0,46.0,0.21,0.29,0.25,0.34,,0.0,56.05,,0.0,0.0,29.0,,,0.34,0.01,0.34,0.31
5996,Tunisia,TUN,Middle East and North Africa,MEA,2001,enpe,Higher education,3783271,0.3,0.32,0.38,0.01,0.75,0.69,0.37,0.3,0.07,1351486.0,0.51,0.32,0.79,0.43,0.02,0.84,0.16,0.64,0.36,0.79,0.14,0.07,0.09,0.91,,,0.94,0.42,0.06,0.33,0.61,0.98,0.88,0.01,0.2,0.08,0.05,0.15,0.07,0.02,0.36,0.0,0.08,0.17,0.11,0.11,0.16,0.04,0.12,0.09,0.11,0.0,46.0,0.17,0.31,0.23,0.31,,0.0,57.42,,0.0,0.0,35.0,,,0.0,0.0,0.0,1.0
5997,Tunisia,TUN,Middle East and North Africa,MEA,2001,enpe,Lower education,5872959,0.28,0.14,0.47,0.1,0.56,0.62,0.37,0.3,0.07,1826828.0,0.5,0.23,0.45,0.43,0.03,0.84,0.16,0.72,0.28,0.62,0.34,0.04,0.28,0.71,,,0.83,0.08,0.3,0.43,0.27,0.62,0.7,0.0,0.22,0.17,0.03,0.13,0.05,0.0,0.09,0.0,0.02,0.01,0.0,0.01,0.1,0.21,0.2,0.11,0.33,0.0,46.0,0.15,0.42,0.11,0.15,,0.0,32.81,,0.0,0.0,0.0,,,0.37,0.02,0.61,0.0
5998,Tunisia,TUN,Middle East and North Africa,MEA,2001,enpe,Male,4864125,0.29,0.21,0.43,0.07,0.64,0.64,0.37,0.3,0.07,2369026.0,0.76,,0.54,0.64,0.03,0.84,0.16,0.66,0.34,0.69,0.24,0.07,0.2,0.8,,,0.86,0.23,0.19,0.38,0.43,,0.74,0.01,0.15,0.17,0.04,0.16,0.07,0.01,0.19,0.0,0.05,0.07,0.04,0.04,0.15,0.13,0.17,0.1,0.24,0.0,46.0,0.14,0.4,0.18,0.25,,0.0,49.21,,0.0,0.0,25.0,,,0.12,0.02,0.42,0.44
5999,Tunisia,TUN,Middle East and North Africa,MEA,2001,enpe,Old worker,4206803,0.0,0.0,1.0,0.0,0.67,1.0,0.37,0.3,0.07,2458457.0,0.58,0.27,,0.52,0.03,0.89,0.11,,,0.69,0.25,0.06,0.17,0.83,,,0.88,0.27,0.19,0.35,0.46,0.76,,0.01,0.18,0.13,0.03,0.14,0.07,0.01,0.24,0.0,0.05,0.09,0.06,0.06,0.13,0.14,0.15,0.1,0.22,0.0,46.0,0.16,0.37,0.2,0.27,,0.0,53.32,,0.0,0.0,29.0,,,0.32,0.02,0.39,0.28
6000,Tunisia,TUN,Middle East and North Africa,MEA,2001,enpe,Rural,3535631,0.32,0.21,0.39,0.07,0.0,0.6,0.37,0.3,0.07,1059770.0,0.5,0.23,0.61,0.42,0.05,0.84,0.16,0.72,0.28,0.52,0.46,0.03,0.39,0.61,,,0.8,0.09,0.51,0.3,0.2,0.35,0.49,0.0,0.12,0.17,0.01,0.07,0.04,0.0,0.09,0.0,0.01,0.03,0.01,0.01,0.07,0.34,0.1,0.07,0.36,0.0,46.0,0.2,0.41,0.14,0.19,,0.0,41.01,,0.0,0.0,18.0,,,0.38,0.01,0.39,0.22
6001,Tunisia,TUN,Middle East and North Africa,MEA,2001,enpe,Total,9656230,0.29,0.21,0.44,0.06,0.63,0.65,0.55,0.45,0.1,3178314.0,0.51,0.26,0.65,0.43,0.03,0.84,0.16,0.69,0.31,0.69,0.26,0.05,0.2,0.8,,,0.88,0.23,0.2,0.38,0.41,0.77,0.76,0.01,0.21,0.13,0.04,0.14,0.06,0.01,0.21,0.0,0.05,0.08,0.05,0.06,0.13,0.14,0.17,0.1,0.24,0.0,46.0,0.16,0.37,0.19,0.26,,0.0,51.95,,0.0,0.0,25.0,,,0.23,0.01,0.38,0.38
6002,Tunisia,TUN,Middle East and North Africa,MEA,2001,enpe,Urban,6120599,0.27,0.21,0.46,0.06,1.0,0.67,0.37,0.3,0.07,2118544.0,0.51,0.27,0.67,0.43,0.01,0.84,0.16,0.67,0.33,0.78,0.16,0.07,0.11,0.89,,,0.91,0.29,0.05,0.43,0.52,0.98,0.95,0.01,0.26,0.11,0.05,0.18,0.07,0.01,0.27,0.0,0.06,0.1,0.07,0.08,0.16,0.04,0.2,0.12,0.18,0.0,46.0,0.14,0.36,0.2,0.27,,0.0,54.68,,0.0,0.0,26.0,,,0.15,0.01,0.37,0.46
6003,Tunisia,TUN,Middle East and North Africa,MEA,2001,enpe,Young worker,2042634,0.0,1.0,0.0,0.0,0.64,1.0,0.37,0.3,0.07,719857.0,0.35,0.24,0.65,0.24,0.01,0.69,0.31,0.69,0.31,0.69,0.3,0.01,0.35,0.65,,,0.85,0.05,0.24,0.52,0.24,0.79,0.76,0.0,0.36,0.12,0.04,0.14,0.02,0.0,0.08,0.0,0.01,0.02,0.01,0.03,0.13,0.14,0.23,0.11,0.32,0.0,46.0,0.14,0.39,0.11,0.16,,0.0,31.44,,0.0,0.0,0.0,,,0.06,0.0,0.36,0.57
6004,Tunisia,TUN,Middle East and North Africa,MEA,2005,enb,Female,5201993,0.26,0.19,0.47,0.08,0.65,0.66,0.36,0.27,0.09,1040972.0,0.3,0.3,0.21,0.26,,0.87,0.13,0.72,0.28,0.66,0.31,0.03,0.3,0.69,,,0.82,0.2,0.29,0.3,0.42,0.71,0.77,0.0,0.29,0.0,0.0,0.09,0.02,0.03,0.21,0.07,0.04,0.06,0.11,0.09,0.07,0.23,0.1,0.12,0.19,0.0,45.0,0.28,0.26,,,,,,,,,,,,0.3,0.35,0.28,0.07
6005,Tunisia,TUN,Middle East and North Africa,MEA,2005,enb,Higher education,5975663,0.4,0.26,0.32,0.03,0.7,0.58,0.36,0.27,0.09,1663616.0,0.48,0.32,0.07,0.41,,0.84,0.16,0.62,0.38,0.75,0.17,0.07,0.16,0.83,,,0.87,0.34,0.11,0.27,0.62,0.88,0.81,0.01,0.19,0.01,0.06,0.18,0.06,0.05,0.3,0.02,0.11,0.11,0.14,0.1,0.11,0.08,0.12,0.1,0.11,0.0,45.0,0.17,0.34,,,,,,,,,,,,0.0,0.0,0.75,0.25
6006,Tunisia,TUN,Middle East and North Africa,MEA,2005,enb,Lower education,4054737,0.07,0.11,0.64,0.18,0.58,0.75,0.36,0.27,0.09,1635122.0,0.54,0.29,0.34,0.47,,0.88,0.12,0.69,0.31,0.61,0.33,0.06,0.34,0.66,,,0.75,0.09,0.33,0.33,0.34,0.54,0.66,0.01,0.19,0.0,0.14,0.16,0.05,0.01,0.07,0.04,0.05,0.0,0.01,0.02,0.08,0.24,0.17,0.12,0.31,0.0,45.0,0.18,0.42,,,,,,,,,,,,0.32,0.56,0.12,0.0
6007,Tunisia,TUN,Middle East and North Africa,MEA,2005,enb,Male,4826658,0.27,0.2,0.43,0.09,0.66,0.63,0.36,0.27,0.09,2257631.0,0.74,,0.05,0.64,,0.86,0.14,0.61,0.39,0.69,0.23,0.08,0.23,0.77,,,0.81,0.22,0.19,0.31,0.5,,0.72,0.01,0.14,0.01,0.15,0.21,0.07,0.03,0.17,0.02,0.1,0.05,0.06,0.04,0.11,0.13,0.17,0.11,0.22,0.0,45.0,0.13,0.44,,,,,,,,,,,,0.11,0.38,0.4,0.1
6008,Tunisia,TUN,Middle East and North Africa,MEA,2005,enb,Old worker,4510194,0.0,0.0,1.0,0.0,0.68,1.0,0.36,0.27,0.09,2682961.0,0.6,0.34,,0.54,,0.91,0.09,,,0.67,0.25,0.08,0.22,0.78,,,0.83,0.24,0.21,0.28,0.5,0.7,,0.01,0.17,0.01,0.1,0.17,0.06,0.03,0.21,0.03,0.09,0.06,0.08,0.06,0.09,0.16,0.14,0.1,0.21,0.0,45.0,0.18,0.38,,,,,,,,,,,,0.25,0.38,0.28,0.1
6009,Tunisia,TUN,Middle East and North Africa,MEA,2005,enb,Rural,3486171,0.3,0.2,0.41,0.09,0.0,0.61,0.36,0.27,0.09,1136112.0,0.53,0.33,0.21,0.46,,0.87,0.13,0.69,0.31,0.52,0.42,0.05,0.41,0.58,,,0.73,0.1,0.52,0.24,0.24,0.31,0.49,0.0,0.12,0.0,0.12,0.09,0.04,0.01,0.09,0.02,0.03,0.01,0.03,0.01,0.05,0.4,0.11,0.08,0.27,0.0,45.0,0.25,0.37,,,,,,,,,,,,0.33,0.39,0.25,0.03
6010,Tunisia,TUN,Middle East and North Africa,MEA,2005,enb,Total,10030400,0.27,0.2,0.45,0.09,0.65,0.65,0.54,0.41,0.13,3298738.0,0.51,0.3,0.13,0.44,,0.86,0.14,0.65,0.35,0.68,0.25,0.07,0.25,0.75,,,0.81,0.21,0.22,0.3,0.48,0.71,0.74,0.01,0.19,0.01,0.1,0.17,0.06,0.03,0.18,0.03,0.08,0.05,0.08,0.05,0.09,0.16,0.15,0.11,0.21,0.0,45.0,0.18,0.38,,,,,,,,,,,,0.21,0.37,0.34,0.09
6011,Tunisia,TUN,Middle East and North Africa,MEA,2005,enb,Urban,6544229,0.25,0.2,0.47,0.09,1.0,0.67,0.36,0.27,0.09,2162626.0,0.5,0.29,0.09,0.43,,0.86,0.14,0.62,0.38,0.76,0.16,0.08,0.17,0.83,,,0.85,0.27,0.06,0.34,0.6,0.95,0.93,0.01,0.23,0.01,0.09,0.21,0.07,0.04,0.24,0.04,0.11,0.08,0.1,0.08,0.12,0.04,0.17,0.13,0.18,0.0,45.0,0.13,0.39,,,,,,,,,,,,0.15,0.35,0.39,0.11
6012,Tunisia,TUN,Middle East and North Africa,MEA,2005,enb,Young worker,1982787,0.0,1.0,0.0,0.0,0.64,1.0,0.36,0.27,0.09,615777.0,0.31,0.21,0.13,0.2,,0.65,0.35,0.65,0.35,0.72,0.26,0.02,0.45,0.53,,,0.69,0.03,0.26,0.43,0.3,0.77,0.74,0.0,0.33,0.0,0.1,0.19,0.02,0.01,0.04,0.05,0.02,0.0,0.03,0.02,0.13,0.18,0.2,0.15,0.26,0.0,45.0,0.17,0.4,,,,,,,,,,,,0.06,0.32,0.59,0.02
6013,Tunisia,TUN,Middle East and North Africa,MEA,2010,hbs,Female,5437740,0.23,0.18,0.5,0.09,0.65,0.69,0.33,0.24,0.09,1023746.0,0.28,0.28,0.79,0.21,,0.75,0.25,0.6,0.4,0.76,0.22,0.02,,,,,,0.21,0.2,0.5,0.3,0.8,0.89,0.01,0.43,0.0,0.06,0.0,0.0,0.0,0.09,0.21,0.06,0.08,0.13,0.08,0.07,0.11,0.08,0.14,0.26,0.0,45.0,0.2,0.19,,,,,,,,,,,,0.29,0.0,0.45,0.26
