Country name,Country Code,Region,Year of Survey,Survey Type,Subsample,Total population, Agriculture (aged 15-64), Industry (aged 15-64), Services (aged 15-64), Female in non-agricultural employment (aged 15-64),Youth in non-agricultural employment (aged 15-64), Mining (aged 15-64), Manufacturing (aged 15-64), Public utilities (aged 15-64), Construction (aged 15-64), Commerce (aged 15-64),Transport & Communication (aged 15-64),Financial and Business Services (aged 15-64),Public Administration (aged 15-64), Other services (aged 15-64), Senior Officials (aged 15-64), Professionals (aged 15-64), Technicians (aged 15-64), Clerks (aged 15-64), Service and Market Sales (aged 15-64), Skilled Agriculture (aged 15-64), Craft Workers (aged 15-64), Machine Operators (aged 15-64), Elementary Occupations (aged 15-64), Armed Forces
Solomon Islands,SLB,East Asia and Pacific,2005,hies,Female,262154,0.74,0.01,0.24,0.26,0.22,0.0,0.0,0.0,0.0,0.11,0.0,0.05,0.06,0.02,0.02,0.46,0.02,0.16,0.18,0.05,0.01,0.0,0.05,0.0
Solomon Islands,SLB,East Asia and Pacific,2005,hies,Higher education,345881,0.55,0.03,0.42,0.42,0.28,0.0,0.01,0.01,0.01,0.13,0.02,0.06,0.16,0.05,0.03,0.48,0.05,0.13,0.09,0.04,0.07,0.02,0.04,0.0
Solomon Islands,SLB,East Asia and Pacific,2005,hies,Lower education,193607,0.8,0.02,0.18,0.17,0.14,0.0,0.0,0.0,0.01,0.09,0.01,0.04,0.01,0.02,0.01,0.09,0.01,0.04,0.17,0.11,0.2,0.1,0.19,0.0
Solomon Islands,SLB,East Asia and Pacific,2005,hies,Male,277305,0.66,0.03,0.31,,0.2,0.0,0.0,0.01,0.02,0.11,0.02,0.05,0.09,0.04,0.03,0.33,0.05,0.08,0.08,0.07,0.15,0.06,0.09,0.0
Solomon Islands,SLB,East Asia and Pacific,2005,hies,Old worker,205353,0.66,0.03,0.32,0.27,,0.0,0.0,0.01,0.01,0.11,0.02,0.05,0.1,0.04,0.03,0.39,0.04,0.11,0.11,0.05,0.11,0.04,0.08,0.0
Solomon Islands,SLB,East Asia and Pacific,2005,hies,Rural,453757,0.76,0.01,0.22,0.2,0.18,0.0,0.0,0.0,0.01,0.1,0.01,0.04,0.06,0.02,0.01,0.5,0.04,0.06,0.06,0.06,0.1,0.06,0.04,0.0
Solomon Islands,SLB,East Asia and Pacific,2005,hies,Total,539488,0.7,0.02,0.28,0.26,0.21,0.0,0.0,0.01,0.01,0.11,0.01,0.05,0.07,0.03,0.03,0.37,0.04,0.11,0.11,0.06,0.11,0.04,0.08,0.0
Solomon Islands,SLB,East Asia and Pacific,2005,hies,Young worker,106678,0.79,0.02,0.2,0.22,0.21,0.0,0.0,0.0,0.01,0.12,0.01,0.05,0.02,0.01,0.0,0.24,0.03,0.09,0.12,0.18,0.12,0.09,0.07,0.0
South Africa,ZAF,Sub-Saharan Africa,2017,qlfs,Female,28423593,0.04,0.13,0.83,0.96,0.93,0.01,0.09,0.0,0.03,0.22,0.03,0.14,0.05,0.4,0.07,0.06,0.11,0.18,0.17,0.0,0.03,0.03,0.36,0.0
South Africa,ZAF,Sub-Saharan Africa,2017,qlfs,Higher education,33612615,0.04,0.24,0.72,0.97,0.93,0.03,0.12,0.01,0.09,0.2,0.06,0.16,0.06,0.24,0.1,0.06,0.1,0.12,0.16,0.0,0.12,0.08,0.25,0.0
South Africa,ZAF,Sub-Saharan Africa,2017,qlfs,Lower education,22007873,0.15,0.24,0.61,0.89,0.68,0.02,0.07,0.01,0.14,0.18,0.04,0.05,0.01,0.33,0.02,0.0,0.01,0.01,0.09,0.01,0.15,0.09,0.62,0.0
South Africa,ZAF,Sub-Saharan Africa,2017,qlfs,Male,27196895,0.07,0.33,0.6,,0.89,0.04,0.13,0.01,0.14,0.18,0.08,0.15,0.05,0.14,0.11,0.05,0.07,0.05,0.14,0.01,0.2,0.13,0.25,0.0
South Africa,ZAF,Sub-Saharan Africa,2017,qlfs,Old worker,26742494,0.05,0.24,0.71,0.96,,0.03,0.11,0.01,0.09,0.19,0.06,0.15,0.05,0.26,0.1,0.06,0.09,0.1,0.15,0.0,0.12,0.08,0.29,0.0
South Africa,ZAF,Sub-Saharan Africa,2017,qlfs,Rural,20185019,0.15,0.26,0.59,0.89,0.76,0.07,0.07,0.01,0.11,0.18,0.04,0.07,0.03,0.27,0.04,0.03,0.06,0.06,0.14,0.01,0.13,0.09,0.43,0.0
South Africa,ZAF,Sub-Saharan Africa,2017,qlfs,Total,55620488,0.05,0.24,0.71,0.96,0.91,0.03,0.11,0.01,0.09,0.2,0.06,0.15,0.05,0.25,0.09,0.06,0.09,0.11,0.15,0.0,0.12,0.08,0.3,0.0
South Africa,ZAF,Sub-Saharan Africa,2004,ghs,Urban,24730103,0.02,0.26,0.72,0.98,0.95,0.03,0.16,0.01,0.06,0.22,0.06,0.13,0.0,0.31,0.08,0.07,0.12,0.13,0.13,0.0,0.13,0.09,0.17,0.0
South Africa,ZAF,Sub-Saharan Africa,2017,qlfs,Young worker,10308815,0.09,0.23,0.67,0.93,0.91,0.01,0.12,0.0,0.1,0.28,0.06,0.14,0.01,0.18,0.02,0.03,0.09,0.17,0.17,0.0,0.13,0.06,0.33,0.0
South Sudan,SSD,Sub-Saharan Africa,2009,nbhs,Female,4289753,0.44,0.01,0.55,0.56,0.54,0.0,0.0,0.01,0.01,0.02,0.01,0.01,0.05,0.45,,,,,,,,,,
South Sudan,SSD,Sub-Saharan Africa,2009,nbhs,Higher education,2551989,0.2,0.04,0.76,0.69,0.68,0.0,0.0,0.01,0.02,0.04,0.01,0.05,0.35,0.3,,,,,,,,,,
South Sudan,SSD,Sub-Saharan Africa,2009,nbhs,Lower education,5844619,0.46,0.02,0.52,0.54,0.51,0.0,0.0,0.01,0.02,0.03,0.01,0.01,0.11,0.36,,,,,,,,,,
South Sudan,SSD,Sub-Saharan Africa,2009,nbhs,Male,4106440,0.39,0.04,0.57,,0.52,0.0,0.0,0.01,0.03,0.05,0.01,0.02,0.24,0.25,,,,,,,,,,
South Sudan,SSD,Sub-Saharan Africa,2009,nbhs,Old worker,2638693,0.39,0.03,0.58,0.56,,0.0,0.0,0.01,0.02,0.04,0.01,0.02,0.18,0.34,,,,,,,,,,
South Sudan,SSD,Sub-Saharan Africa,2009,nbhs,Rural,7085371,0.52,0.02,0.47,0.46,0.43,0.0,0.0,0.0,0.01,0.02,0.01,0.01,0.11,0.31,,,,,,,,,,
South Sudan,SSD,Sub-Saharan Africa,2009,nbhs,Total,8396608,0.41,0.03,0.56,0.56,0.53,0.0,0.0,0.01,0.02,0.03,0.01,0.02,0.15,0.35,,,,,,,,,,
South Sudan,SSD,Sub-Saharan Africa,2009,nbhs,Urban,1311236,0.08,0.06,0.86,0.92,0.91,0.0,0.0,0.02,0.04,0.07,0.02,0.04,0.28,0.45,,,,,,,,,,
South Sudan,SSD,Sub-Saharan Africa,2009,nbhs,Young worker,1481964,0.47,0.02,0.51,0.54,0.53,0.0,0.0,0.0,0.02,0.03,0.02,0.01,0.08,0.38,,,,,,,,,,
Sri Lanka,LKA,South Asia,2016,hies,Female,11412832,0.27,0.26,0.47,0.73,0.91,0.0,0.25,0.0,0.01,0.12,0.03,0.05,0.08,0.18,0.03,0.16,0.09,0.05,0.09,0.21,0.05,0.04,0.28,0.0
Sri Lanka,LKA,South Asia,2016,hies,Higher education,16088662,0.18,0.29,0.53,0.79,0.88,0.01,0.19,0.01,0.08,0.15,0.11,0.06,0.09,0.13,0.05,0.1,0.11,0.03,0.09,0.16,0.14,0.13,0.17,0.01
Sri Lanka,LKA,South Asia,2016,hies,Lower education,5875828,0.47,0.24,0.28,0.46,0.66,0.01,0.15,0.0,0.08,0.09,0.05,0.01,0.01,0.12,0.02,0.0,0.01,0.0,0.06,0.3,0.12,0.06,0.43,0.0
Sri Lanka,LKA,South Asia,2016,hies,Male,10551658,0.22,0.29,0.49,,0.85,0.01,0.15,0.01,0.12,0.14,0.13,0.05,0.08,0.1,0.05,0.04,0.1,0.01,0.09,0.18,0.18,0.16,0.19,0.01
Sri Lanka,LKA,South Asia,2016,hies,Old worker,10404885,0.25,0.27,0.48,0.71,,0.01,0.18,0.01,0.08,0.13,0.1,0.04,0.08,0.13,0.04,0.08,0.09,0.02,0.08,0.2,0.14,0.12,0.22,0.01
Sri Lanka,LKA,South Asia,2016,hies,Rural,18199053,0.27,0.28,0.44,0.68,0.85,0.01,0.19,0.01,0.08,0.12,0.09,0.04,0.07,0.12,0.03,0.07,0.09,0.02,0.08,0.22,0.13,0.11,0.23,0.01
Sri Lanka,LKA,South Asia,2016,hies,Total,21964490,0.24,0.28,0.49,0.73,0.87,0.01,0.19,0.01,0.08,0.14,0.1,0.05,0.08,0.12,0.04,0.08,0.09,0.03,0.09,0.19,0.14,0.12,0.22,0.01
Sri Lanka,LKA,South Asia,2016,hies,Urban,3765437,0.05,0.25,0.7,0.98,0.98,0.0,0.18,0.01,0.07,0.2,0.14,0.1,0.1,0.17,0.08,0.14,0.14,0.04,0.13,0.02,0.15,0.15,0.14,0.0
Sri Lanka,LKA,South Asia,2016,hies,Young worker,2862839,0.13,0.38,0.49,0.91,0.87,0.01,0.28,0.0,0.09,0.18,0.1,0.07,0.03,0.11,0.01,0.05,0.1,0.05,0.18,0.07,0.15,0.12,0.25,0.0
Sudan,SDN,Sub-Saharan Africa,2009,nbhs,Female,14400422,0.43,0.02,0.51,0.57,0.45,0.0,0.02,0.0,0.01,0.04,0.01,0.02,0.15,0.29,,,,,,,,,,
Sudan,SDN,Sub-Saharan Africa,2009,nbhs,Higher education,11544043,0.13,0.12,0.73,0.86,0.8,0.01,0.03,0.02,0.07,0.1,0.06,0.03,0.28,0.26,,,,,,,,,,
Sudan,SDN,Sub-Saharan Africa,2009,nbhs,Lower education,17655130,0.42,0.09,0.49,0.45,0.55,0.0,0.01,0.01,0.06,0.08,0.05,0.0,0.07,0.28,,,,,,,,,,
Sudan,SDN,Sub-Saharan Africa,2009,nbhs,Male,14794267,0.29,0.12,0.58,,0.66,0.01,0.02,0.01,0.08,0.1,0.06,0.01,0.14,0.27,,,,,,,,,,
Sudan,SDN,Sub-Saharan Africa,2009,nbhs,Old worker,9925859,0.3,0.09,0.59,0.6,,0.01,0.02,0.01,0.06,0.09,0.06,0.02,0.15,0.27,,,,,,,,,,
Sudan,SDN,Sub-Saharan Africa,2009,nbhs,Rural,18805333,0.48,0.08,0.43,0.38,0.47,0.0,0.01,0.01,0.05,0.07,0.04,0.0,0.08,0.24,,,,,,,,,,
Sudan,SDN,Sub-Saharan Africa,2009,nbhs,Total,29199173,0.32,0.1,0.57,0.57,0.61,0.01,0.02,0.01,0.06,0.09,0.05,0.01,0.14,0.27,,,,,,,,,,
Sudan,SDN,Sub-Saharan Africa,2009,nbhs,Urban,10393841,0.05,0.13,0.8,0.96,0.95,0.01,0.03,0.01,0.08,0.12,0.07,0.03,0.24,0.34,,,,,,,,,,
Sudan,SDN,Sub-Saharan Africa,2009,nbhs,Young worker,5687586,0.39,0.11,0.46,0.45,0.61,0.0,0.01,0.01,0.08,0.06,0.04,0.0,0.08,0.28,,,,,,,,,,
Tajikistan,TJK,Europe and Central Asia,2013,jmsc,Higher education,2768152,0.22,0.33,0.45,0.63,0.74,0.0,0.06,0.01,0.26,0.12,0.06,0.02,0.03,0.22,,,,,,,,,,
Tajikistan,TJK,Europe and Central Asia,2013,jmsc,Lower education,2604957,0.3,0.34,0.35,0.45,0.71,0.0,0.05,0.01,0.28,0.1,0.03,0.01,0.01,0.22,,,,,,,,,,
Tajikistan,TJK,Europe and Central Asia,2013,jmsc,Male,2720438,0.16,0.43,0.41,,0.83,0.0,0.06,0.01,0.35,0.12,0.07,0.02,0.03,0.17,,,,,,,,,,
Tajikistan,TJK,Europe and Central Asia,2013,jmsc,Old worker,2274461,0.22,0.32,0.46,0.63,,0.0,0.06,0.01,0.24,0.12,0.06,0.02,0.03,0.23,,,,,,,,,,
Tajikistan,TJK,Europe and Central Asia,2013,jmsc,Rural,3889708,0.3,0.36,0.34,0.43,0.68,0.0,0.06,0.01,0.29,0.08,0.04,0.01,0.02,0.19,,,,,,,,,,
Tajikistan,TJK,Europe and Central Asia,2013,jmsc,Total,5373109,0.23,0.33,0.44,0.59,0.73,0.0,0.06,0.01,0.26,0.12,0.05,0.02,0.03,0.22,,,,,,,,,,
Tajikistan,TJK,Europe and Central Asia,2013,jmsc,Urban,1483401,0.05,0.27,0.68,0.94,0.89,0.0,0.07,0.01,0.19,0.2,0.09,0.04,0.06,0.29,,,,,,,,,,
Tajikistan,TJK,Europe and Central Asia,2013,jmsc,Young worker,1173747,0.27,0.38,0.35,0.4,0.73,0.0,0.05,0.01,0.33,0.11,0.03,0.01,0.02,0.18,,,,,,,,,,
Tanzania,TZA,Sub-Saharan Africa,2014,lfs,Female,22861938,0.69,0.03,0.28,0.31,0.27,0.0,0.02,0.0,0.0,0.13,0.07,0.01,0.0,0.07,0.0,0.0,0.03,0.01,0.11,0.68,0.03,0.0,0.14,0.0
Tanzania,TZA,Sub-Saharan Africa,2014,lfs,Higher education,20069793,0.59,0.07,0.34,0.34,0.3,0.01,0.04,0.0,0.02,0.12,0.07,0.02,0.02,0.11,0.01,0.03,0.07,0.02,0.11,0.58,0.06,0.03,0.08,0.0
Tanzania,TZA,Sub-Saharan Africa,2014,lfs,Lower education,25215149,0.68,0.07,0.25,0.3,0.22,0.02,0.03,0.0,0.02,0.14,0.07,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.1,0.68,0.06,0.03,0.12,0.0
Tanzania,TZA,Sub-Saharan Africa,2014,lfs,Male,22423004,0.62,0.1,0.28,,0.23,0.02,0.04,0.0,0.04,0.13,0.07,0.02,0.02,0.05,0.01,0.01,0.02,0.01,0.1,0.62,0.1,0.06,0.08,0.0
Tanzania,TZA,Sub-Saharan Africa,2014,lfs,Old worker,16012193,0.62,0.07,0.3,0.33,,0.01,0.03,0.0,0.02,0.14,0.08,0.01,0.01,0.06,0.01,0.01,0.03,0.01,0.11,0.62,0.07,0.03,0.11,0.0
Tanzania,TZA,Sub-Saharan Africa,2014,lfs,Rural,29186506,0.87,0.03,0.1,0.11,0.08,0.01,0.01,0.0,0.01,0.04,0.02,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.03,0.87,0.03,0.01,0.05,0.0
Tanzania,TZA,Sub-Saharan Africa,2014,lfs,Total,45284942,0.65,0.07,0.28,0.31,0.25,0.01,0.03,0.0,0.02,0.13,0.07,0.01,0.01,0.06,0.01,0.01,0.02,0.01,0.1,0.65,0.06,0.03,0.11,0.0
Tanzania,TZA,Sub-Saharan Africa,2014,lfs,Urban,16098437,0.26,0.13,0.61,0.71,0.66,0.01,0.07,0.0,0.05,0.28,0.16,0.03,0.02,0.11,0.01,0.02,0.04,0.02,0.23,0.26,0.13,0.07,0.22,0.0
Tanzania,TZA,Sub-Saharan Africa,2014,lfs,Young worker,7895494,0.75,0.04,0.21,0.27,0.25,0.01,0.02,0.0,0.01,0.09,0.06,0.01,0.0,0.06,0.0,0.0,0.01,0.0,0.07,0.74,0.04,0.02,0.11,0.0
Thailand,THA,East Asia and Pacific,2011,hses,Female,33121933,0.4,0.17,0.43,0.6,0.74,0.0,0.15,0.0,0.02,0.24,0.01,0.03,0.03,0.11,0.02,0.06,0.04,0.05,0.23,0.36,0.07,0.05,0.12,0.0
Thailand,THA,East Asia and Pacific,2011,hses,Higher education,25530575,0.2,0.23,0.57,0.83,0.71,0.0,0.18,0.01,0.04,0.25,0.04,0.05,0.09,0.13,0.06,0.11,0.07,0.08,0.23,0.18,0.12,0.1,0.07,0.0
Thailand,THA,East Asia and Pacific,2011,hses,Lower education,37689548,0.55,0.18,0.27,0.44,0.66,0.0,0.11,0.0,0.07,0.18,0.02,0.01,0.02,0.04,0.02,0.0,0.01,0.0,0.16,0.49,0.12,0.07,0.14,0.0
Thailand,THA,East Asia and Pacific,2011,hses,Male,30098190,0.39,0.23,0.37,,0.67,0.0,0.13,0.01,0.1,0.18,0.05,0.03,0.07,0.05,0.05,0.04,0.03,0.02,0.14,0.35,0.16,0.11,0.1,0.0
Thailand,THA,East Asia and Pacific,2011,hses,Old worker,35747543,0.4,0.2,0.4,0.59,,0.0,0.13,0.0,0.06,0.2,0.03,0.03,0.05,0.08,0.04,0.05,0.03,0.03,0.19,0.37,0.11,0.08,0.11,0.0
Thailand,THA,East Asia and Pacific,2011,hses,Rural,41923978,0.55,0.18,0.27,0.44,0.57,0.0,0.11,0.0,0.06,0.14,0.02,0.01,0.04,0.06,0.03,0.03,0.02,0.02,0.13,0.5,0.11,0.06,0.11,0.0
Thailand,THA,East Asia and Pacific,2011,hses,Total,63220124,0.4,0.2,0.4,0.6,0.7,0.0,0.14,0.0,0.06,0.21,0.03,0.03,0.05,0.08,0.03,0.05,0.03,0.04,0.19,0.36,0.12,0.08,0.11,0.0
Thailand,THA,East Asia and Pacific,2011,hses,Urban,21296145,0.1,0.25,0.65,0.91,0.94,0.0,0.19,0.01,0.05,0.34,0.05,0.06,0.07,0.13,0.05,0.09,0.06,0.06,0.3,0.09,0.14,0.11,0.1,0.0
Thailand,THA,East Asia and Pacific,2011,hses,Young worker,7432972,0.3,0.28,0.42,0.74,0.7,0.0,0.2,0.0,0.08,0.28,0.02,0.03,0.02,0.07,0.0,0.02,0.03,0.05,0.21,0.26,0.16,0.11,0.15,0.0
Togo,TGO,Sub-Saharan Africa,2006,quibb,Female,2650034,0.48,0.05,0.47,0.52,0.5,0.0,0.04,0.0,0.01,0.37,0.01,0.0,0.07,0.02,,,,,,,,,,
Togo,TGO,Sub-Saharan Africa,2011,quibb,Higher education,1668687,0.18,0.16,0.65,0.93,0.65,0.0,0.11,0.01,0.05,0.22,0.08,0.06,0.04,0.24,0.01,0.15,0.11,0.1,0.29,0.17,0.12,0.01,0.03,0.0
Togo,TGO,Sub-Saharan Africa,2011,quibb,Lower education,4657238,0.49,0.18,0.34,0.59,0.51,0.0,0.15,0.0,0.02,0.24,0.03,0.01,0.0,0.05,0.0,0.01,0.01,0.02,0.35,0.49,0.11,0.01,0.02,0.0
Togo,TGO,Sub-Saharan Africa,2011,quibb,Male,3097687,0.45,0.16,0.39,,0.47,0.0,0.09,0.0,0.06,0.12,0.09,0.04,0.02,0.12,0.01,0.07,0.05,0.05,0.16,0.45,0.16,0.01,0.03,0.0
Togo,TGO,Sub-Saharan Africa,2006,quibb,Old worker,1899977,0.5,0.11,0.39,0.53,,0.01,0.04,0.02,0.04,0.26,0.04,0.01,0.06,0.01,,,,,,,,,,
Togo,TGO,Sub-Saharan Africa,2006,quibb,Rural,3487442,0.74,0.06,0.2,0.31,0.21,0.01,0.03,0.01,0.01,0.14,0.02,0.0,0.03,0.0,,,,,,,,,,
Togo,TGO,Sub-Saharan Africa,2011,quibb,Total,6325925,0.41,0.17,0.42,0.63,0.55,0.0,0.14,0.0,0.03,0.24,0.05,0.02,0.01,0.1,0.0,0.04,0.03,0.04,0.33,0.41,0.11,0.01,0.03,0.0
Togo,TGO,Sub-Saharan Africa,2011,quibb,Urban,3388961,0.22,0.21,0.57,0.81,0.78,0.0,0.16,0.0,0.04,0.31,0.07,0.04,0.02,0.13,0.01,0.05,0.05,0.06,0.42,0.22,0.15,0.01,0.04,0.0
Togo,TGO,Sub-Saharan Africa,2011,quibb,Young worker,1175305,0.45,0.2,0.35,0.61,0.55,0.0,0.15,0.0,0.04,0.2,0.03,0.01,0.0,0.1,0.0,0.01,0.02,0.04,0.28,0.43,0.15,0.01,0.07,0.0
Tunisia,TUN,Middle East and North Africa,2010,hbs,Female,5437740,0.2,0.5,0.3,0.8,0.89,0.01,0.43,0.0,0.06,0.0,0.0,0.0,0.09,0.21,0.06,0.08,0.13,0.08,0.07,0.11,0.08,0.14,0.26,0.0
Tunisia,TUN,Middle East and North Africa,2010,hbs,Higher education,10605861,0.18,0.58,0.24,0.8,0.8,0.01,0.55,0.0,0.03,0.0,0.0,0.0,0.05,0.18,0.09,0.06,0.08,0.05,0.1,0.11,0.14,0.11,0.25,0.0
Tunisia,TUN,Middle East and North Africa,2005,enb,Lower education,4054737,0.33,0.33,0.34,0.54,0.66,0.01,0.19,0.0,0.14,0.16,0.05,0.01,0.07,0.04,0.05,0.0,0.01,0.02,0.08,0.24,0.17,0.12,0.31,0.0
Tunisia,TUN,Middle East and North Africa,2010,hbs,Male,5166534,0.17,0.62,0.21,,0.76,0.01,0.59,0.0,0.01,0.0,0.0,0.0,0.03,0.17,0.1,0.05,0.06,0.04,0.11,0.12,0.16,0.1,0.25,0.0
Tunisia,TUN,Middle East and North Africa,2010,hbs,Old worker,5157557,0.18,0.57,0.25,0.78,,0.01,0.53,0.0,0.03,0.0,0.0,0.0,0.05,0.2,0.1,0.07,0.09,0.05,0.09,0.12,0.14,0.11,0.24,0.0
Tunisia,TUN,Middle East and North Africa,2010,hbs,Rural,3645887,0.44,0.45,0.11,0.4,0.6,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.05,0.01,0.02,0.01,0.06,0.27,0.1,0.1,0.38,0.0
Tunisia,TUN,Middle East and North Africa,2010,hbs,Total,10605861,0.18,0.58,0.24,0.8,0.8,0.01,0.55,0.0,0.03,0.0,0.0,0.0,0.05,0.18,0.09,0.06,0.08,0.05,0.1,0.11,0.14,0.11,0.25,0.0
Tunisia,TUN,Middle East and North Africa,2010,hbs,Urban,6959974,0.05,0.65,0.3,0.97,0.94,0.01,0.6,0.0,0.04,0.0,0.0,0.0,0.06,0.23,0.11,0.08,0.11,0.07,0.12,0.04,0.17,0.12,0.19,0.0
Tunisia,TUN,Middle East and North Africa,2010,hbs,Young worker,2006972,0.2,0.67,0.13,0.89,0.8,0.0,0.66,0.0,0.01,0.0,0.0,0.0,0.07,0.06,0.02,0.01,0.03,0.03,0.15,0.1,0.19,0.15,0.33,0.0
Turkey,TUR,Europe and Central Asia,2012,hices,Higher education,73603548,0.25,0.32,0.43,0.53,0.79,0.01,0.21,0.01,0.09,0.21,0.06,0.03,0.01,0.13,0.06,0.08,0.06,0.06,0.18,0.19,0.14,0.1,0.13,0.0
Turkey,TUR,Europe and Central Asia,2012,hices,Male,36586585,0.17,0.36,0.47,,0.86,0.01,0.22,0.01,0.12,0.24,0.06,0.03,0.01,0.13,0.08,0.06,0.06,0.05,0.18,0.14,0.18,0.13,0.12,0.0
Turkey,TUR,Europe and Central Asia,2012,hices,Old worker,37862598,0.26,0.31,0.43,0.51,,0.01,0.21,0.01,0.09,0.21,0.05,0.03,0.01,0.13,0.07,0.09,0.06,0.05,0.17,0.2,0.13,0.1,0.12,0.0
Turkey,TUR,Europe and Central Asia,2012,hices,Rural,23206858,0.63,0.17,0.2,0.15,0.46,0.01,0.08,0.01,0.07,0.11,0.03,0.01,0.0,0.06,0.03,0.03,0.02,0.02,0.09,0.52,0.09,0.06,0.14,0.0
Turkey,TUR,Europe and Central Asia,2012,hices,Total,73603548,0.25,0.32,0.43,0.53,0.79,0.01,0.21,0.01,0.09,0.21,0.06,0.03,0.01,0.13,0.06,0.08,0.06,0.06,0.18,0.19,0.14,0.1,0.13,0.0
Turkey,TUR,Europe and Central Asia,2012,hices,Urban,50396691,0.04,0.4,0.56,0.92,0.97,0.0,0.29,0.01,0.1,0.27,0.07,0.04,0.01,0.17,0.08,0.11,0.08,0.08,0.22,0.02,0.17,0.12,0.13,0.0
Turkey,TUR,Europe and Central Asia,2012,hices,Young worker,11573893,0.21,0.36,0.43,0.64,0.79,0.01,0.24,0.0,0.1,0.22,0.09,0.03,0.0,0.09,0.01,0.04,0.06,0.07,0.24,0.13,0.19,0.09,0.18,0.0
Uganda,UGA,Sub-Saharan Africa,2016,unhs,Female,20443409,0.7,0.03,0.27,0.3,0.26,0.0,0.03,0.0,0.0,0.16,0.0,0.02,0.0,0.08,0.0,0.04,0.01,0.01,0.19,0.61,0.02,0.0,0.13,0.0
Uganda,UGA,Sub-Saharan Africa,2016,unhs,Higher education,24808807,0.47,0.09,0.44,0.51,0.31,0.01,0.04,0.0,0.04,0.18,0.04,0.07,0.01,0.13,0.01,0.1,0.03,0.01,0.21,0.41,0.06,0.04,0.12,0.0
Uganda,UGA,Sub-Saharan Africa,2016,unhs,Lower education,14771587,0.74,0.06,0.2,0.2,0.25,0.01,0.04,0.0,0.02,0.12,0.03,0.01,0.0,0.04,0.0,0.0,0.0,0.0,0.14,0.61,0.04,0.02,0.19,0.0
Uganda,UGA,Sub-Saharan Africa,2016,unhs,Male,19136985,0.57,0.12,0.31,,0.3,0.01,0.05,0.0,0.05,0.13,0.07,0.04,0.01,0.07,0.01,0.05,0.02,0.0,0.15,0.45,0.07,0.06,0.19,0.0
Uganda,UGA,Sub-Saharan Africa,2016,unhs,Old worker,11529610,0.6,0.08,0.32,0.32,,0.01,0.04,0.0,0.03,0.16,0.04,0.03,0.01,0.07,0.01,0.05,0.02,0.01,0.19,0.5,0.05,0.03,0.15,0.0
Uganda,UGA,Sub-Saharan Africa,2016,unhs,Rural,29724718,0.76,0.06,0.18,0.18,0.18,0.01,0.03,0.0,0.02,0.1,0.02,0.01,0.0,0.05,0.0,0.03,0.01,0.0,0.11,0.64,0.03,0.02,0.16,0.0
Uganda,UGA,Sub-Saharan Africa,2016,unhs,Total,39580394,0.64,0.07,0.29,0.3,0.28,0.01,0.04,0.0,0.03,0.15,0.04,0.03,0.01,0.07,0.01,0.04,0.01,0.01,0.17,0.53,0.04,0.03,0.16,0.0
Uganda,UGA,Sub-Saharan Africa,2016,unhs,Urban,9855676,0.26,0.12,0.62,0.71,0.67,0.0,0.06,0.01,0.05,0.3,0.07,0.08,0.02,0.16,0.01,0.09,0.04,0.01,0.34,0.21,0.07,0.06,0.16,0.01
Uganda,UGA,Sub-Saharan Africa,2016,unhs,Young worker,7821196,0.72,0.06,0.22,0.26,0.28,0.01,0.03,0.0,0.02,0.1,0.02,0.02,0.0,0.07,0.0,0.02,0.01,0.0,0.12,0.61,0.03,0.02,0.19,0.0
Ukraine,UKR,Europe and Central Asia,2013,hlcs,Higher education,39153589,0.04,0.26,0.7,0.98,0.93,0.14,0.03,0.02,0.08,0.24,0.02,0.04,0.16,0.24,,,,,,,,,,
Ukraine,UKR,Europe and Central Asia,2012,hlcs,Lower education,4379034,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,
Ukraine,UKR,Europe and Central Asia,2012,hlcs,Male,20262845,0.05,0.37,0.58,,0.94,0.18,0.04,0.02,0.13,0.25,0.01,0.03,0.18,0.1,,,,,,,,,,
Ukraine,UKR,Europe and Central Asia,2013,hlcs,Old worker,25520165,0.04,0.26,0.7,0.98,,0.14,0.03,0.02,0.08,0.24,0.01,0.04,0.16,0.24,,,,,,,,,,
Ukraine,UKR,Europe and Central Asia,2012,hlcs,Rural,14081313,0.02,0.21,0.78,1.0,0.97,0.1,0.02,0.01,0.07,0.16,0.01,0.02,0.3,0.28,,,,,,,,,,
Ukraine,UKR,Europe and Central Asia,2013,hlcs,Total,43786071,0.04,0.26,0.7,0.98,0.93,0.14,0.03,0.02,0.08,0.24,0.02,0.04,0.16,0.24,,,,,,,,,,
Ukraine,UKR,Europe and Central Asia,2013,hlcs,Urban,29782156,0.05,0.28,0.67,0.98,0.91,0.16,0.03,0.02,0.08,0.27,0.02,0.05,0.12,0.22,,,,,,,,,,
Ukraine,UKR,Europe and Central Asia,2013,hlcs,Young worker,4839745,0.07,0.25,0.68,1.0,0.93,0.13,0.02,0.01,0.1,0.3,0.03,0.08,0.13,0.14,,,,,,,,,,
