,Country Code,Year of Survey,Country name,Region,Region Code,Survey Type,Subsample,Total population,Children (aged 0-14),Youth (aged 15-24),Adult (aged 25-64),Elderly (aged 65+),Urban Population (% of total Population), Working Age Population (aged 15-64 (% of total Pop.)),Dependency Rate (all compared to 15-64),Youth Dependency Rate (younger than 15 compared to 15-64),Old Age Dependency Rate (older than 64 compared to 15-64),Labor Force (aged 15-64),Labor Force Participation Rate (aged 15-64),Female Labor Force Participation Rate (aged 15-64),Not in labor force or education rate among youth (aged 15-24),Employment to Population Ratio (aged 15-64),Share of workers (aged 15-64) with more than one jobs in last week,Employment to Labor Force Ratio (aged 15-64 ),Unemployment Rate (aged 15-64),Youth Employment to Labor Force Ratio (aged 15-24),Youth Unemployment Rate (aged 15-24),Wage employees (aged 15-64) ,Unpaid or Self-employed (age 15-64),Employers (aged 15-64),Informal jobs (aged 15-64),Formal jobs (aged 15-64),Share of work contract,Share of health insurance,Share of social security,Public sector employment (aged 15-64), Agriculture (aged 15-64), Industry (aged 15-64), Services (aged 15-64), Female in non-agricultural employment (aged 15-64),Youth in non-agricultural employment (aged 15-64), Mining (aged 15-64), Manufacturing (aged 15-64), Public utilities (aged 15-64), Construction (aged 15-64), Commerce (aged 15-64),Transport & Communication (aged 15-64),Financial and Business Services (aged 15-64),Public Administration (aged 15-64), Other services (aged 15-64), Senior Officials (aged 15-64), Professionals (aged 15-64), Technicians (aged 15-64), Clerks (aged 15-64), Service and Market Sales (aged 15-64), Skilled Agriculture (aged 15-64), Craft Workers (aged 15-64), Machine Operators (aged 15-64), Elementary Occupations (aged 15-64), Armed Forces,Average weekly working hours,Underemployment ( <35 hours per week),Excessive working hours (>48 hours per week),Median Earnings for wage workers per hour (local nominal currency),Median Earnings for wage workers per hour (deflated to 2010  local currency val),Real Median Hourly  Wages in USD (base 2010) (PPP adjusted),Median Earnings for wage workers per month ( local nominal currency),Median Earnings for wage workers per month (deflated to 2010 local currency valu),Real Median Monthly Wages in USD (base 2010) (PPP adjusted),Median Earnings for wage workers per month in agriculture (local nominal currenc),Median Earnings for wage workers per month in industry (local nominal currency),Median Earnings for wage workers per month in service (local nominal currency),Female to Male gender wage gap,Public to Private wage gap, No Education, Primary Education, Secondary Education, Post Secondary Education
743,SLB,2005,Solomon Islands,East Asia and Pacific,EAS,hies,Higher education,345881,0.62,0.17,0.21,0.01,0.19,0.37,0.41,0.39,0.02,88435.44,0.68,0.65,0.4,0.68,,,,,,0.29,0.71,0.0,,,,,,0.59,0.55,0.03,0.42,0.42,0.28,0.0,0.01,0.01,0.01,0.13,0.02,0.06,0.16,0.05,0.03,0.48,0.05,0.13,0.09,0.04,0.07,0.02,0.04,0.0,44.0,0.16,0.23,4.81,7.31,,830.77,1263.04,,892.21,623.08,830.77,0.87,1.16,0.0,0.0,0.78,0.22
744,SLB,2005,Solomon Islands,East Asia and Pacific,EAS,hies,Lower education,193607,0.0,0.25,0.69,0.06,0.11,0.94,0.41,0.39,0.02,124919.76,0.68,0.67,0.33,0.68,,,,,,0.09,0.91,0.0,,,,,,0.31,0.8,0.02,0.18,0.17,0.14,0.0,0.0,0.0,0.01,0.09,0.01,0.04,0.01,0.02,0.01,0.09,0.01,0.04,0.17,0.11,0.2,0.1,0.19,0.0,44.0,0.18,0.26,3.75,5.7,,649.04,989.38,,623.08,740.25,649.04,0.87,1.16,0.2,0.16,0.64,0.0
745,SLB,2005,Solomon Islands,East Asia and Pacific,EAS,hies,Male,277305,0.4,0.19,0.38,0.03,0.16,0.57,0.41,0.39,0.02,112298.28,0.71,,0.37,0.71,,,,,,0.23,0.77,0.0,,,,,,0.49,0.66,0.03,0.31,,0.2,0.0,0.0,0.01,0.02,0.11,0.02,0.05,0.09,0.04,0.03,0.33,0.05,0.08,0.08,0.07,0.15,0.06,0.09,0.0,44.0,0.18,0.27,4.46,6.79,,761.54,1158.05,,726.92,675.0,787.5,,1.16,0.09,0.11,0.71,0.09
746,SLB,2005,Solomon Islands,East Asia and Pacific,EAS,hies,Old worker,205353,0.0,0.0,1.0,0.0,0.17,1.0,0.41,0.39,0.02,146190.34,0.71,0.67,,0.71,,,,,,0.23,0.77,0.0,,,,,,0.53,0.66,0.03,0.32,0.27,,0.0,0.0,0.01,0.01,0.11,0.02,0.05,0.1,0.04,0.03,0.39,0.04,0.11,0.11,0.05,0.11,0.04,0.08,0.0,44.0,0.17,0.24,4.62,7.02,,810.0,1234.88,,865.38,740.25,810.0,0.87,1.16,0.17,0.1,0.67,0.06
747,SLB,2005,Solomon Islands,East Asia and Pacific,EAS,hies,Rural,453757,0.4,0.19,0.38,0.03,0.0,0.57,0.41,0.39,0.02,182658.66,0.71,0.7,0.31,0.71,,,,,,0.11,0.89,0.0,,,,,,0.63,0.76,0.01,0.22,0.2,0.18,0.0,0.0,0.0,0.01,0.1,0.01,0.04,0.06,0.02,0.01,0.5,0.04,0.06,0.06,0.06,0.1,0.06,0.04,0.0,44.0,0.27,0.22,3.37,5.12,,519.23,789.4,,469.47,467.31,553.15,0.87,1.16,0.14,0.12,0.68,0.06
748,SLB,2005,Solomon Islands,East Asia and Pacific,EAS,hies,Total,539488,0.4,0.2,0.38,0.03,0.16,0.58,0.73,0.68,0.04,213355.2,0.68,0.66,0.37,0.68,,,,,,0.17,0.83,0.0,,,,,,0.51,0.7,0.02,0.28,0.26,0.21,0.0,0.0,0.01,0.01,0.11,0.01,0.05,0.07,0.03,0.03,0.37,0.04,0.11,0.11,0.06,0.11,0.04,0.08,0.0,44.0,0.17,0.24,4.31,6.55,,747.69,1136.74,,692.31,631.73,764.31,0.87,1.16,0.13,0.11,0.69,0.07
749,SLB,2005,Solomon Islands,East Asia and Pacific,EAS,hies,Young worker,106678,0.0,1.0,0.0,0.0,0.2,1.0,0.41,0.39,0.02,67164.86,0.63,0.63,0.37,0.63,,,,,,0.05,0.95,0.0,,,,,,0.27,0.79,0.02,0.2,0.22,0.21,0.0,0.0,0.0,0.01,0.12,0.01,0.05,0.02,0.01,0.0,0.24,0.03,0.09,0.12,0.18,0.12,0.09,0.07,0.0,44.0,0.17,0.21,2.27,3.46,,469.47,713.75,,376.44,363.46,519.23,0.87,1.16,0.06,0.11,0.72,0.11
750,SLE,2014,Sierra Leone,Sub-Saharan Africa,SSF,lfsr,Female,2612559,0.38,0.21,0.37,0.04,0.33,0.57,0.43,0.39,0.04,842649.27,0.62,0.62,0.36,0.6,1.14,0.95,0.05,0.93,0.07,0.05,0.95,0.0,0.02,0.03,0.78,,0.68,0.05,0.58,0.37,0.05,0.42,0.33,0.0,0.0,0.36,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.02,0.0,0.01,0.37,0.57,0.01,0.0,0.01,0.0,7.0,1.0,0.0,13888.89,11050.61,8.85,500000.0,397822.06,318.69,150000.0,400000.0,550000.0,,1.2,0.0,0.23,0.77,0.0
751,SLE,2014,Sierra Leone,Sub-Saharan Africa,SSF,lfsr,Higher education,3908224,0.31,0.23,0.42,0.05,0.32,0.64,0.43,0.39,0.04,1426194.5,0.64,0.64,0.36,0.61,1.15,0.95,0.05,0.9,0.1,0.11,0.89,0.0,0.05,0.06,0.65,,0.55,0.07,0.61,0.31,0.08,0.41,0.32,0.0,0.01,0.29,0.0,0.01,0.0,0.06,0.02,0.0,0.0,0.04,0.01,0.01,0.26,0.59,0.04,0.03,0.02,0.0,7.0,1.0,0.0,13888.89,11050.61,8.85,547000.0,437604.31,348.64,600000.0,470000.0,560000.0,0.93,1.2,0.0,0.0,1.0,0.0
752,SLE,2014,Sierra Leone,Sub-Saharan Africa,SSF,lfsr,Lower education,1146623,0.74,0.13,0.12,0.01,0.35,0.25,0.43,0.39,0.04,148366.45,0.54,0.51,0.33,0.5,1.13,0.93,0.07,0.85,0.15,0.09,0.91,0.0,0.07,0.02,0.35,,0.23,0.04,0.56,0.39,0.05,0.52,0.37,0.01,0.03,0.35,0.0,0.0,0.0,0.02,0.04,0.0,0.0,0.01,0.01,0.0,0.31,0.51,0.09,0.06,0.02,0.0,7.0,1.0,0.0,9876.54,7858.21,6.3,350000.0,278475.47,223.08,1200000.0,470000.0,300000.0,0.93,1.2,0.01,0.66,0.33,0.0
753,SLE,2014,Sierra Leone,Sub-Saharan Africa,SSF,lfsr,Male,2442288,0.43,0.2,0.33,0.04,0.32,0.53,0.43,0.39,0.04,731911.68,0.64,,0.35,0.6,1.16,0.94,0.06,0.84,0.16,0.17,0.82,0.0,0.09,0.08,0.58,,0.48,0.09,0.64,0.25,0.11,,0.32,0.01,0.03,0.21,0.01,0.01,0.0,0.08,0.02,0.0,0.0,0.05,0.02,0.01,0.14,0.59,0.09,0.07,0.02,0.0,7.0,1.0,0.0,13492.06,10734.88,8.6,510000.0,417713.19,325.06,900000.0,480000.0,550000.0,,1.2,0.0,0.19,0.81,0.0
754,SLE,2014,Sierra Leone,Sub-Saharan Africa,SSF,lfsr,Old worker,1766650,0.0,0.0,1.0,0.0,0.34,1.0,0.43,0.39,0.04,1289321.0,0.81,0.76,,0.77,1.16,0.96,0.04,,,0.12,0.88,0.0,0.05,0.07,0.67,,0.58,0.08,0.59,0.32,0.09,0.44,,0.0,0.01,0.3,0.0,0.01,0.0,0.06,0.02,0.0,0.0,0.04,0.01,0.01,0.27,0.56,0.05,0.04,0.02,0.0,7.0,1.0,0.0,13888.89,11050.61,8.85,541000.0,437604.31,344.82,600000.0,480000.0,560000.0,0.93,1.2,0.0,0.26,0.74,0.0
755,SLE,2014,Sierra Leone,Sub-Saharan Africa,SSF,lfsr,Rural,3394396,0.43,0.18,0.35,0.04,0.0,0.53,0.43,0.39,0.04,1109638.44,0.69,0.69,0.32,0.67,1.17,0.97,0.03,0.93,0.07,0.03,0.96,0.0,0.02,0.01,0.48,,0.37,0.03,0.77,0.21,0.03,0.27,0.21,0.0,0.01,0.19,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.01,0.0,0.0,0.18,0.75,0.02,0.02,0.01,0.0,7.0,1.0,0.0,7407.41,5893.66,4.72,360000.0,286431.91,229.45,540000.0,360000.0,200000.0,0.93,1.2,0.0,0.26,0.74,0.0
756,SLE,2014,Sierra Leone,Sub-Saharan Africa,SSF,lfsr,Total,5054847,0.4,0.2,0.35,0.04,0.33,0.55,0.8,0.73,0.07,1574560.95,0.56,0.62,0.36,0.53,1.15,0.95,0.05,0.89,0.11,0.11,0.89,0.0,,,0.63,,0.53,0.07,0.6,0.32,0.08,0.42,0.33,0.0,0.02,0.29,0.0,0.01,0.0,0.05,0.02,0.0,0.0,0.04,0.01,0.01,0.27,0.58,0.05,0.03,0.02,0.0,7.0,1.0,0.0,13888.89,11050.61,8.85,510000.0,417713.19,325.06,600000.0,470000.0,550000.0,0.93,1.2,0.0,0.21,0.79,0.0
757,SLE,2014,Sierra Leone,Sub-Saharan Africa,SSF,lfsr,Urban,1660451,0.36,0.25,0.36,0.04,1.0,0.61,0.43,0.39,0.04,464922.51,0.53,0.5,0.41,0.47,1.09,0.89,0.11,0.78,0.22,0.3,0.7,0.0,0.12,0.17,0.67,,0.57,0.18,0.18,0.6,0.22,0.85,0.77,0.01,0.03,0.55,0.01,0.03,0.01,0.14,0.05,0.0,0.01,0.1,0.03,0.02,0.5,0.14,0.1,0.06,0.04,0.0,7.0,1.0,0.0,15277.78,12155.68,9.74,560000.0,451455.69,356.93,875000.0,470000.0,600000.0,0.93,1.2,0.0,0.15,0.85,0.0
758,SLE,2014,Sierra Leone,Sub-Saharan Africa,SSF,lfsr,Young worker,1034535,0.0,1.0,0.0,0.0,0.4,1.0,0.43,0.39,0.04,285239.95,0.32,0.37,0.36,0.28,1.11,0.89,0.11,0.89,0.11,0.06,0.93,0.0,0.05,0.01,0.24,,0.12,0.03,0.67,0.29,0.04,0.33,0.33,0.01,0.02,0.26,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.01,0.0,0.0,0.24,0.65,0.05,0.03,0.02,0.0,7.0,1.0,0.0,11111.11,8840.49,7.08,360000.0,286431.91,229.45,900000.0,360000.0,200000.0,0.93,1.2,0.0,0.18,0.82,0.0
759,SLV,2014,El Salvador,Latin America and Caribbean,LCN,ehpm,Female,3374505,0.25,0.2,0.46,0.09,0.63,0.66,0.36,0.28,0.08,1115380.0,0.5,0.5,0.35,0.48,0.06,0.96,0.04,0.9,0.1,0.56,0.41,0.03,0.71,0.29,0.47,,0.29,0.0,0.04,0.18,0.78,0.96,0.95,0.0,0.18,0.0,0.0,0.43,0.01,0.04,0.03,0.27,0.01,0.08,0.05,0.05,0.39,0.01,0.1,0.05,0.26,0.0,42.0,0.28,0.33,1.47,1.35,2.83,264.94,243.17,508.7,145.58,253.98,275.56,,,0.12,0.45,0.24,0.19
760,SLV,2014,El Salvador,Latin America and Caribbean,LCN,ehpm,Higher education,2287501,0.23,0.31,0.43,0.02,0.76,0.74,0.36,0.28,0.08,1104160.0,0.65,0.56,0.15,0.61,0.04,0.94,0.06,0.86,0.14,0.75,0.21,0.04,0.45,0.55,0.68,,0.56,0.0,0.06,0.19,0.75,0.99,0.86,0.0,0.15,0.01,0.03,0.32,0.05,0.09,0.09,0.2,0.03,0.15,0.1,0.1,0.27,0.01,0.12,0.07,0.14,0.0,42.0,0.17,0.3,1.88,1.73,3.61,338.49,310.57,649.91,194.1,278.77,385.25,1.01,,0.0,0.0,0.4,0.6
761,SLV,2014,El Salvador,Latin America and Caribbean,LCN,ehpm,Lower education,4113914,0.29,0.16,0.44,0.11,0.55,0.59,0.36,0.28,0.08,1530607.0,0.63,0.46,0.31,0.61,0.07,0.97,0.03,0.94,0.06,0.53,0.43,0.04,0.86,0.14,0.21,,0.14,0.0,0.27,0.23,0.51,0.93,0.59,0.0,0.15,0.0,0.07,0.29,0.04,0.03,0.02,0.13,0.0,0.0,0.01,0.01,0.25,0.11,0.16,0.08,0.38,0.0,42.0,0.24,0.31,1.25,1.15,2.4,224.94,206.41,431.9,182.21,251.56,235.24,1.01,,0.15,0.66,0.19,0.0
762,SLV,2014,El Salvador,Latin America and Caribbean,LCN,ehpm,Male,3026910,0.29,0.22,0.41,0.08,0.61,0.63,0.36,0.28,0.08,1519387.0,0.8,,0.1,0.76,0.06,0.95,0.05,0.9,0.1,0.67,0.29,0.04,0.67,0.33,0.42,,0.33,0.0,0.29,0.24,0.48,,0.59,0.0,0.13,0.01,0.1,0.21,0.07,0.06,0.06,0.08,0.02,0.05,0.05,0.04,0.16,0.11,0.17,0.09,0.3,0.01,42.0,0.16,0.29,1.46,1.34,2.79,261.87,240.4,502.81,188.05,262.45,307.8,,,0.09,0.45,0.27,0.19
763,SLV,2014,El Salvador,Latin America and Caribbean,LCN,ehpm,Old worker,2800274,0.0,0.0,1.0,0.0,0.66,1.0,0.36,0.28,0.08,2047148.0,0.73,0.59,,0.71,0.06,0.97,0.03,,,0.61,0.34,0.05,0.66,0.34,0.49,,0.34,0.0,0.15,0.21,0.63,0.96,,0.0,0.15,0.01,0.06,0.29,0.05,0.06,0.06,0.18,0.02,0.08,0.06,0.04,0.26,0.08,0.15,0.08,0.24,0.0,42.0,0.19,0.32,1.57,1.44,3.01,282.08,258.82,541.6,185.63,268.17,321.12,1.01,,0.15,0.47,0.19,0.2
764,SLV,2014,El Salvador,Latin America and Caribbean,LCN,ehpm,Rural,2412149,0.31,0.22,0.39,0.08,0.0,0.62,0.36,0.28,0.08,872922.0,0.59,0.37,0.3,0.57,0.08,0.97,0.03,0.94,0.06,0.54,0.42,0.03,0.86,0.14,0.23,,0.14,0.0,0.42,0.17,0.4,0.89,0.5,0.0,0.11,0.0,0.06,0.2,0.02,0.02,0.04,0.12,0.0,0.02,0.02,0.02,0.2,0.17,0.1,0.06,0.42,0.01,42.0,0.27,0.26,1.33,1.22,2.56,239.76,219.99,460.35,188.05,268.18,277.73,1.01,,0.16,0.54,0.2,0.1
765,SLV,2014,El Salvador,Latin America and Caribbean,LCN,ehpm,Total,6401415,0.27,0.21,0.44,0.08,0.62,0.65,0.55,0.42,0.13,2634767.0,0.64,0.5,0.22,0.61,0.06,0.95,0.05,0.9,0.1,0.62,0.34,0.04,0.69,0.31,0.44,,0.31,0.0,0.18,0.21,0.61,0.96,0.72,0.0,0.15,0.01,0.06,0.3,0.04,0.05,0.05,0.16,0.02,0.06,0.05,0.05,0.26,0.07,0.14,0.07,0.28,0.0,42.0,0.21,0.31,1.46,1.34,2.8,262.89,241.25,504.76,185.63,259.84,294.31,1.01,,0.11,0.45,0.25,0.19
766,SLV,2014,El Salvador,Latin America and Caribbean,LCN,ehpm,Young worker,1341039,0.0,1.0,0.0,0.0,0.6,1.0,0.36,0.28,0.08,587619.0,0.44,0.3,0.22,0.39,0.03,0.9,0.1,0.9,0.1,0.67,0.33,0.01,0.79,0.21,0.28,,0.21,0.0,0.28,0.21,0.51,0.95,0.72,0.0,0.15,0.0,0.05,0.32,0.04,0.04,0.02,0.09,0.0,0.01,0.03,0.05,0.25,0.05,0.12,0.06,0.42,0.01,42.0,0.27,0.27,1.24,1.14,2.38,223.24,204.83,428.63,185.81,238.64,234.04,1.01,,0.02,0.42,0.39,0.17
767,SRB,2013,Serbia,Europe and Central Asia,ECS,hbs,Male,3418349,0.14,0.12,0.55,0.19,0.58,0.67,0.34,0.13,0.21,1761746.55,0.78,,0.57,0.57,,0.73,0.27,0.42,0.58,0.72,0.25,0.03,,,,,,,,,,,,,,,,,,,,,0.06,0.09,0.07,0.06,0.15,0.16,0.19,0.14,0.09,0.0,,,,177.78,138.39,4.18,32000.0,24910.04,753.23,,,,,,0.01,0.03,0.24,0.72
768,SRB,2013,Serbia,Europe and Central Asia,ECS,hbs,Old worker,3873453,0.0,0.0,1.0,0.0,0.6,1.0,0.34,0.13,0.21,2914893.32,0.75,0.66,,0.55,,0.73,0.27,,,0.75,0.23,0.02,,,,,,,,,,,,,,,,,,,,,0.05,0.12,0.09,0.11,0.18,0.14,0.13,0.09,0.1,0.0,,,,166.67,129.74,3.92,30000.0,23353.17,706.15,,,,0.95,,0.01,0.04,0.24,0.71
769,SRB,2013,Serbia,Europe and Central Asia,ECS,hbs,Rural,2893317,0.14,0.11,0.53,0.22,0.0,0.64,0.34,0.13,0.21,1286366.36,0.7,0.59,0.52,0.51,,0.72,0.28,0.36,0.64,0.55,0.43,0.02,,,,,,,,,,,,,,,,,,,,,0.03,0.03,0.05,0.05,0.14,0.32,0.14,0.1,0.14,0.0,,,,150.0,116.77,3.53,27000.0,21017.85,635.54,,,,0.95,,0.01,0.06,0.36,0.57
770,SRB,2013,Serbia,Europe and Central Asia,ECS,hbs,Total,7096115,0.13,0.11,0.55,0.21,0.59,0.66,0.52,0.2,0.33,3175832.71,0.68,0.6,0.64,0.48,,0.7,0.3,0.35,0.65,0.75,0.23,0.02,,,,,,,,,,,,,,,,,,,,,0.05,0.11,0.09,0.1,0.18,0.14,0.13,0.09,0.1,0.0,,,,166.67,129.74,3.92,30000.0,23353.17,706.15,,,,0.95,,0.01,0.04,0.28,0.67
771,SSD,2009,South Sudan,Sub-Saharan Africa,SSF,nbhs,Female,4289753,0.46,0.18,0.32,0.03,0.15,0.51,0.51,0.48,0.03,920647.78,0.42,0.42,0.45,0.24,,0.57,0.43,0.52,0.48,0.14,0.85,0.01,,,,,,,0.44,0.01,0.55,0.56,0.54,0.0,0.0,0.01,0.01,0.02,0.01,0.01,0.05,0.45,,,,,,,,,,,,,,1.39,1.41,1.29,250.0,252.92,231.31,190.0,200.0,250.0,,,0.85,0.11,0.04,0.0
772,SSD,2009,South Sudan,Sub-Saharan Africa,SSF,nbhs,Higher education,2551989,0.79,0.06,0.13,0.02,0.19,0.19,0.51,0.48,0.03,260085.34,0.54,0.43,0.35,0.43,,0.79,0.21,0.67,0.33,0.56,0.41,0.03,,,,,,,0.2,0.04,0.76,0.69,0.68,0.0,0.0,0.01,0.02,0.04,0.01,0.05,0.35,0.3,,,,,,,,,,,,,,2.5,2.53,2.31,450.0,455.26,416.36,340.0,500.0,450.0,0.64,,0.0,0.0,0.96,0.04
773,SSD,2009,South Sudan,Sub-Saharan Africa,SSF,nbhs,Lower education,5844619,0.34,0.23,0.4,0.04,0.14,0.62,0.51,0.48,0.03,1591195.57,0.44,0.42,0.38,0.25,,0.57,0.43,0.5,0.5,0.19,0.79,0.02,,,,,,,0.46,0.02,0.52,0.54,0.51,0.0,0.0,0.01,0.02,0.03,0.01,0.01,0.11,0.36,,,,,,,,,,,,,,1.67,1.69,1.54,300.0,303.51,277.57,150.0,360.0,300.0,0.64,,0.78,0.17,0.05,0.0
774,SSD,2009,South Sudan,Sub-Saharan Africa,SSF,nbhs,Male,4106440,0.49,0.17,0.3,0.03,0.16,0.47,0.51,0.48,0.03,930633.14,0.48,,0.29,0.31,,0.64,0.36,0.53,0.47,0.37,0.6,0.03,,,,,,,0.39,0.04,0.57,,0.52,0.0,0.0,0.01,0.03,0.05,0.01,0.02,0.24,0.25,,,,,,,,,,,,,,2.11,2.14,1.95,375.0,384.44,346.96,157.5,450.0,396.0,,,0.62,0.23,0.15,0.0
775,SSD,2009,South Sudan,Sub-Saharan Africa,SSF,nbhs,Old worker,2638693,0.0,0.0,1.0,0.0,0.16,1.0,0.51,0.48,0.03,1328680.06,0.5,0.45,,0.32,,0.64,0.36,,,0.3,0.68,0.02,,,,,,,0.39,0.03,0.58,0.56,,0.0,0.0,0.01,0.02,0.04,0.01,0.02,0.18,0.34,,,,,,,,,,,,,,1.88,1.9,1.73,337.5,341.45,312.27,180.0,365.0,341.25,0.64,,0.83,0.08,0.09,0.0
776,SSD,2009,South Sudan,Sub-Saharan Africa,SSF,nbhs,Rural,7085371,0.48,0.17,0.31,0.03,0.0,0.48,0.51,0.48,0.03,1489679.55,0.44,0.41,0.4,0.25,,0.57,0.43,0.5,0.5,0.18,0.8,0.02,,,,,,,0.52,0.02,0.47,0.46,0.43,0.0,0.0,0.0,0.01,0.02,0.01,0.01,0.11,0.31,,,,,,,,,,,,,,1.56,1.57,1.44,280.0,283.27,259.07,144.0,355.0,292.5,0.64,,0.79,0.15,0.06,0.0
777,SSD,2009,South Sudan,Sub-Saharan Africa,SSF,nbhs,Total,8396608,0.48,0.18,0.31,0.03,0.16,0.49,1.04,0.97,0.06,1851280.92,0.45,0.42,0.38,0.27,,0.61,0.39,0.52,0.48,0.26,0.72,0.02,,,,,,,0.41,0.03,0.56,0.56,0.53,0.0,0.0,0.01,0.02,0.03,0.01,0.02,0.15,0.35,,,,,,,,,,,,,,1.88,1.9,1.73,337.5,341.45,312.27,157.5,365.0,337.5,0.64,,0.74,0.16,0.09,0.0
778,SSD,2009,South Sudan,Sub-Saharan Africa,SSF,nbhs,Urban,1311236,0.44,0.21,0.32,0.03,1.0,0.53,0.51,0.48,0.03,361601.37,0.52,0.46,0.26,0.38,,0.74,0.26,0.61,0.39,0.51,0.44,0.05,,,,,,,0.08,0.06,0.86,0.92,0.91,0.0,0.0,0.02,0.04,0.07,0.02,0.04,0.28,0.45,,,,,,,,,,,,,,2.33,2.36,2.16,418.5,424.91,387.21,337.5,450.0,420.0,0.64,,0.49,0.24,0.26,0.01
779,SSD,2009,South Sudan,Sub-Saharan Africa,SSF,nbhs,Young worker,1481964,0.0,1.0,0.0,0.0,0.18,1.0,0.51,0.48,0.03,522600.86,0.35,0.37,0.38,0.18,,0.52,0.48,0.52,0.48,0.13,0.85,0.02,,,,,,,0.47,0.02,0.51,0.54,0.53,0.0,0.0,0.0,0.02,0.03,0.02,0.01,0.08,0.38,,,,,,,,,,,,,,1.75,1.77,1.62,315.0,318.68,291.45,67.5,315.0,337.5,0.64,,0.59,0.32,0.09,0.0
780,STP,2000,Sao Tome and Principe,Sub-Saharan Africa,SSF,ecvm,Female,63525,0.4,0.24,0.31,0.05,0.56,0.55,0.47,0.42,0.05,12750.36,0.37,0.37,0.57,0.35,,0.97,0.03,0.89,0.11,0.37,0.59,0.03,0.63,0.19,,,0.23,0.21,0.23,0.06,0.72,0.77,0.8,0.0,0.05,0.0,0.01,0.36,0.01,0.0,0.07,0.27,,,,,,,,,,,,,,1111.11,4971.56,0.12,200000.0,894881.31,21.74,150000.0,300000.0,200000.0,,0.8,0.15,0.85,0.0,0.0
781,STP,2000,Sao Tome and Principe,Sub-Saharan Africa,SSF,ecvm,Higher education,20727,1.0,0.0,0.0,0.0,0.5,0.0,0.47,0.42,0.05,21.82,0.69,,1.0,0.69,,,,,,1.0,0.0,0.0,0.56,0.44,,,0.44,0.44,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.44,0.0,,,,,,,,,,,,,,3333.33,14914.69,0.36,600000.0,2684644.0,65.22,,,600000.0,,0.8,0.0,0.0,0.0,1.0
782,STP,2000,Sao Tome and Principe,Sub-Saharan Africa,SSF,ecvm,Lower education,104665,0.31,0.29,0.35,0.05,0.57,0.64,0.47,0.42,0.05,35976.74,0.54,0.37,0.41,0.52,,0.97,0.03,0.92,0.08,0.45,0.51,0.04,0.63,0.18,,,0.23,0.2,0.27,0.19,0.53,0.77,0.75,0.0,0.09,0.01,0.09,0.18,0.04,0.01,0.08,0.23,,,,,,,,,,,,,,1466.67,6562.46,0.16,264000.0,1181243.38,28.7,200000.0,350000.0,250000.0,0.67,0.8,0.1,0.9,0.0,0.0
783,STP,2000,Sao Tome and Principe,Sub-Saharan Africa,SSF,ecvm,Male,61866,0.44,0.25,0.27,0.04,0.55,0.52,0.47,0.42,0.05,23248.19,0.72,,0.25,0.7,,0.97,0.03,0.93,0.07,0.49,0.47,0.04,0.64,0.18,,,0.22,0.2,0.3,0.27,0.43,,0.73,0.0,0.11,0.02,0.13,0.08,0.06,0.01,0.09,0.2,,,,,,,,,,,,,,1666.67,7457.34,0.18,300000.0,1342322.0,32.61,230000.0,360000.0,300000.0,,0.8,0.04,0.96,0.0,0.0
784,STP,2000,Sao Tome and Principe,Sub-Saharan Africa,SSF,ecvm,Old worker,36341,0.0,0.0,1.0,0.0,0.56,1.0,0.47,0.42,0.05,25042.17,0.69,0.49,,0.68,,0.99,0.01,,,0.43,0.52,0.04,0.66,0.21,,,0.26,0.23,0.28,0.16,0.56,0.77,,0.0,0.07,0.01,0.07,0.19,0.04,0.01,0.09,0.23,,,,,,,,,,,,,,1666.67,7457.34,0.18,300000.0,1342322.0,32.61,200000.0,400000.0,261000.0,0.67,0.8,0.15,0.85,0.0,0.0
785,STP,2000,Sao Tome and Principe,Sub-Saharan Africa,SSF,ecvm,Rural,55725,0.44,0.22,0.29,0.05,0.0,0.51,0.47,0.42,0.05,16532.02,0.58,0.4,0.45,0.56,,0.96,0.04,0.9,0.1,0.39,0.59,0.03,0.67,0.15,,,0.2,0.18,0.42,0.18,0.4,0.6,0.6,0.0,0.1,0.01,0.07,0.13,0.03,0.0,0.06,0.18,,,,,,,,,,,,,,1388.89,6214.45,0.15,250000.0,1118601.63,27.18,200000.0,350000.0,230000.0,0.67,0.8,0.12,0.88,0.0,0.0
786,STP,2000,Sao Tome and Principe,Sub-Saharan Africa,SSF,ecvm,Total,125391,0.42,0.24,0.29,0.05,0.56,0.53,0.87,0.79,0.08,35998.56,0.54,0.37,0.41,0.52,,0.97,0.03,0.92,0.08,0.45,0.51,0.04,0.78,0.22,,,0.23,0.2,0.27,0.19,0.53,0.77,0.75,0.0,0.09,0.01,0.09,0.18,0.04,0.0,0.08,0.23,,,,,,,,,,,,,,1466.67,6562.46,0.16,264000.0,1181243.38,28.7,200000.0,350000.0,250000.0,0.67,0.8,0.1,0.9,0.0,0.0
